"","Cond.","Rho","HetInd","a.ps","b.s","K","Nbar","postVar","Method","a.para","cp.para","b.para","beta1.para","a.bias","cp.bias","b.bias","ab.bias","beta1.bias","beta2.bias","a.Ebias","cp.Ebias","b.Ebias","ab.Ebias","beta1.Ebias","beta2.Ebias","a.empSE","cp.empSE","b.empSE","beta1.empSE","beta2.empSE","a.meanSE","cp.meanSE","b.meanSE","beta1.meanSE","beta2.meanSE","a.seRbias","cp.seRbias","b.seRbias","beta1.seRbias","beta2.seRbias","a.CoverageRate","cp.CoverageRate","b.CoverageRate","beta1.CoverageRate","beta2.CoverageRate","ab.CoverageRate","a.power","a.typeIerror","cp.power","cp.typeIerror","b.power","b.typeIerror","beta1.power","beta1.typeIerror","beta2.power","beta2.typeIerror","ab.power","ab.typeIerror","ConvergenceRate","posDefRate"
"126","Cond30","0.9","1","0","0.3","10","120","1","PSMMA","0.000987301726869429","0.144698769478299","0.0154954510172808","0.0455366089562638","0.000848791021033041","-0.000467693782733882","0.000863464981685818","-0.000102532349081726","-0.000449665257536605","0.0028716301828883","0.000848791021033041","-0.00161609454047227","0.0557237721395053","-0.000102532349081726","-0.00987480771720379","0.546553956364434","0.0317359267608247","0.0303400096114262","0.02872652375905","0.0348970752510475","0.0342503577136584","0.0336388040542905","0.0323089586103208","0.0329403221073931","0.0360345269412045","0.0353978912523862","0.0599597203449189","0.0648961231097677","0.146686678265956","0.0325944705100435","0.0335042789427647","0.951175406871609","0.971066907775769","0.971971066907776","0.965641952983725","0.963833634719711","1",NA,"0.0524412296564195","0.99005424954792",NA,"0.0461121157323689",NA,"0.269439421338156",NA,"0.0361663652802893",NA,NA,"0","1","0.2212"
"127","Cond31","0.9","1","0.6","0","10","120","1","PSMMA","0.141239974909748","0.144871959297296","-0.000358811410808144","0.0512231333036759","6.56298737078841e-05","-0.00165046042644984","0.00281430045139997","0.000800008960719201","-0.00146434029800644","0.00451268521700702","0.000232334626757873","-0.00569627288281123","0.00281430045139997","0.000800008960719201","-0.0285874799834111","0.873170039477394","0.0308579761534252","0.0301187027711497","0.0314092494086263","0.0363926883500988","0.0344179896125109","0.0331506522683053","0.0328593501440039","0.0335304003611427","0.0357710458363791","0.035813542525227","0.0742976825013063","0.0909948676634069","0.0675326851947569","-0.0170815221931251","0.0405471943140101","0.961330935251799","0.95863309352518","0.954136690647482","0.943345323741007","0.962230215827338","1","0.991007194244604",NA,"0.989208633093525",NA,NA,"0.0467625899280576","0.324640287769784",NA,"0.0404676258992806",NA,NA,"0.0215827338129496","1","0.2224"
"128","Cond32","0.9","1","0.6","0.3","10","120","1","PSMMA","0.14101160160194","0.190680857279253","0.0143953844294424","0.0509885415638723","0.00437882192062686","-0.00185756194716644","0.00402599408459036","0.00128416060484869","-0.000712687797044762","0.00862181541464218","0.0155264597766494","-0.00487086636191817","0.279672564794875","0.316308770762788","-0.0139774109081349","2.00319008091093","0.0316132794434091","0.0305635746206799","0.0302011944724332","0.0354890705154083","0.034927180625977","0.0329771792070283","0.0332652320463525","0.033248696638032","0.0353954951314151","0.0354415100156481","0.0431432545952923","0.0883946808971932","0.10090667666739","-0.00263673808962144","0.014725763157894","0.956239870340357","0.956239870340357","0.958670988654781","0.951377633711507","0.950567260940032","1","0.983792544570502",NA,"1",NA,"0.0680713128038898",NA,"0.334683954619125",NA,"0.0583468395461912",NA,"0.039708265802269",NA,"1","0.2468"
"129","Cond33","0.45","1","0","0","30","80","1","PSMMA","-0.00164977628205303","0.320539233897387","-7.0498019801574e-05","0.105011688555852","0.00214894473659372","-0.00901897673525524","0.000397418552170322","1.16301364814014e-06","-0.00108164048037027","0.00165023192363806","0.00214894473659372","-0.0140684443298795","0.000397418552170322","1.16301364814014e-06","-0.0103001912953241","0.0587152621969275","0.0223032940315938","0.0208422015314051","0.0201428711502119","0.023696076892232","0.021073825152974","0.0227414631280659","0.0210689243868664","0.0209224325987767","0.0233214436554881","0.0217147650070672","0.0196459364186916","0.0108780665573999","0.0387016052851311","-0.015809926615605","0.030414025429205","0.952675807164971","0.949579831932773","0.952675807164971","0.94781070322866","0.961079168509509","1",NA,"0.0486510393631137","1",NA,NA,"0.0468819106590004","0.984520123839009",NA,"0.293233082706767",NA,NA,"0","1","0.4522"
"130","Cond34","0.45","1","0","0.3","30","80","1","PSMMA","-0.00085897857855745","0.320498094383878","0.0821519521675652","0.104610551722777","0.00332229347340728","-0.00810781449940635","0.00333457054632792","0.00021314813863123","-0.000161146781553422","0.00384015392593714","0.00332229347340728","-0.0126487717734995","0.0405902776299996","0.00021314813863123","-0.00154044481077269","0.140450202662346","0.0222862735640006","0.0209197706892381","0.019797217784907","0.0229924645468749","0.0215239927816382","0.0227799312549165","0.0212988190512303","0.0208731763731945","0.0234381969722905","0.0217431599240022","0.0221507507523991","0.0181191451676501","0.0543489797393562","0.0193860220815761","0.0101824575294883","0.954760878931495","0.945282205945713","0.953037483843171","0.955622576475657","0.952175786299009","1",NA,"0.045239121068505","1",NA,"0.985351141749246",NA,"0.984058595433003",NA,"0.320120637656183",NA,NA,"0.022404136148212","1","0.4642"
"131","Cond35","0.45","1","0.6","0","30","80","1","PSMMA","0.31314901151212","0.320115935643043","0.000272251128768887","0.103842843993179","-0.00500372677007812","-0.0135469423264417","0.00626948842631101","0.00384881679855552","-0.00214950955327159","0.0117334535376376","-0.00798937021374635","-0.0211594313466914","0.00626948842631101","0.00384881679855552","-0.0206996406359284","0.434711668124589","0.021209756682246","0.021826869119651","0.0207633244708567","0.0212275504112159","0.0211663656148954","0.0206790967297641","0.0225040100520188","0.0221661426333298","0.0211737362439824","0.0214558584881655","-0.0250196152851706","0.0310232735925504","0.0675623099009033","-0.00253510961891369","0.0136770231856135","0.942242833052277","0.947301854974705","0.950674536256324","0.944772344013491","0.919898819561551","0.999578414839798","1",NA,"1",NA,NA,"0.0505902192242833","0.994097807757167",NA,"0.458263069139966",NA,NA,"0.0484822934232715","1","0.4744"
"132","Cond36","0.45","1","0.6","0.3","30","80","1","PSMMA","0.314514199014495","0.388361477375555","0.0827448808716444","0.103223819948929","-0.00645181429550223","-0.0220361832222313","0.0101737882992409","0.00580606794291983","-0.00127534805104442","0.0215011048302414","-0.010256793358962","-0.0283707119603443","0.122953688398231","0.111550295771211","-0.0123551720104468","0.789686202044964","0.0206958262178312","0.021979135220871","0.0211402698988481","0.0216229340137695","0.0204760829449494","0.0207093813776114","0.0221849189496026","0.0216655986957941","0.0212870317695581","0.0206484182352044","0.000654970699766339","0.00936268541339913","0.0248496731337663","-0.0155345358773903","0.00841641883940034","0.943576388888889","0.925347222222222","0.927951388888889","0.950086805555556","0.813368055555556","1","1",NA,"1",NA,"0.989149305555556",NA,"0.991753472222222",NA,"0.672309027777778",NA,"0.989149305555556",NA,"1","0.4608"
"133","Cond37","0.9","1","0","0","30","80","1","PSMMA","0.000874796423000575","0.144306952150965","6.06738646461745e-05","0.0455705106604982","3.18787601988648e-05","-0.0030313835711718","-0.000169859336339606","-4.97561626241236e-07","-0.00036782318539811","0.00194439741098982","3.18787601988648e-05","-0.010503248547584","-0.000169859336339606","-4.97561626241236e-07","-0.00807151774397272","0.388032897418773","0.0208596036013627","0.0203003056189136","0.0204946573195084","0.0223607349014301","0.0216954014521001","0.0220502553006738","0.0217262458309774","0.0217869152941443","0.0227287646078984","0.022527890896214","0.0570793061107493","0.0702423026939649","0.0630534072607212","0.0164587482518199","0.0383717003786191","0.962182269063856","0.964662120272784","0.959702417854929","0.95350278983261","0.959702417854929","1",NA,"0.0340979541227526","1",NA,NA,"0.0402975821450713","0.522008679479231",NA,"0.0489770613763174",NA,NA,"0","1","0.3226"
"134","Cond38","0.9","1","0","0.3","30","80","1","PSMMA","-0.000633344311862021","0.144457305759422","0.0159566128216215","0.0454254777655111","0.00361972330064658","-0.00184579673318732","0.0018124990893347","6.20357924465182e-05","-0.00111426607320847","0.00106649633063413","0.00361972330064658","-0.00638872753262227","0.113589212798265","6.20357924465182e-05","-0.0245295399854765","0.222601470060797","1431.90636968298","0.0206867122765589","0.0203470071389199","0.0209090895691847","0.0218004697614419","2.09118662561005e-05","0.0220947094804433","0.0217981496432894","0.0217626687562822","0.0226493265779014","-0.999984569724705","0.0537271148683161","0.0695759139266438","0.0832287318373428","0.025737512489839","0.961263408820024","0.963051251489869","0.959475566150179","0.957687723480334","0.951132300357569","1",NA,"0.0393325387365912","1",NA,"0.132896305125149",NA,"0.523241954707986",NA,"0.0578069129916567",NA,NA,"0","1","0.3356"
"135","Cond39","0.9","1","0.6","0","30","80","1","PSMMA","0.141783033442902","0.144216015787477","-0.000552477571471975","0.0511235737440093","-0.00418052348470458","-0.000765188350377778","0.00163512080732166","0.000455102719291471","-0.00109136848142159","0.00388579448471831","-0.0147426789482119","-0.00265292431703762","0.00163512080732166","0.000455102719291471","-0.0213476563060007","0.796680709217407","0.0206764050588724","0.0214940993132831","0.0214794426683897","0.0209594549543986","0.021424508245881","0.0216795043732499","0.0220990800263344","0.022120316553299","0.022175097038684","0.0224192062868232","0.0485142030987196","0.0281463626008963","0.0298366160986299","0.0579996992732036","0.0464280453733826","0.958552247518973","0.948628137769994","0.948628137769994","0.9620548744892","0.956800934033859","1","1",NA,"1",NA,NA,"0.049620548744892","0.633391710449504",NA,"0.0612959719789842",NA,NA,"0.0402802101576182","1","0.3426"
"136","Cond40","0.9","1","0.6","0.3","30","80","1","PSMMA","0.141671097784158","0.191026846428296","0.0155281195800557","0.051056170135789","-0.000729342029148018","-0.00685915089213616","0.00381458511903657","0.00109340917439769","-0.000969634388697292","0.00736599463775753","-0.0025740678252498","-0.0179533689122351","0.245656603774227","0.248514991216013","-0.0189915222022814","1.42423057201841","0.0212332027940736","0.020740503024299","0.0208334481584456","0.022093435934089","0.0210729798004256","0.0217013959801918","0.0221474392696109","0.0219721326442378","0.0222255744769399","0.0222931932430248","0.0220500501341629","0.067835203594799","0.0546565540726675","0.00598089601115541","0.0579041717951332","0.95024077046549","0.952380952380952","0.951845906902087","0.949170679507758","0.952380952380952","1","1",NA,"1",NA,"0.132691278758694",NA,"0.622257891920813",NA,"0.0749063670411985",NA,"0.114499732477261",NA,"1","0.3738"
"137","Cond41","0.45","1","0","0","30","120","1","PSMMA","-0.000890269257050292","0.321275726509317","-0.000322020983761381","0.105079515114644","0.00270912625689258","-0.00765453742152357","0.000640506245779587","1.96988070194588e-05","-0.00123573780579578","0.00204930107202047","0.00270912625689258","-0.0119127229197964","0.000640506245779587","1.96988070194588e-05","-0.0117600257714129","0.0729416711036865","0.0196381160312439","0.0179367541318419","0.016250637789854","0.0201547477151269","0.0168745144593147","0.0190484223835367","0.0178194860363341","0.017128003422348","0.0196070503562642","0.017858271528815","-0.0300280152520245","-0.0065378660289228","0.0539896122133601","-0.0271746075219596","0.0582983926365485","0.937057728119181","0.941154562383613","0.963873370577281","0.93854748603352","0.959776536312849","1",NA,"0.0625698324022346","1",NA,NA,"0.0357541899441341","0.995903165735568",NA,"0.40633147113594",NA,NA,"0","1","0.537"
"138","Cond42","0.45","1","0","0.3","30","120","1","PSMMA","-0.000318299283247879","0.320627269850885","0.0821150438860724","0.104432977336024","0.00165023562502252","-0.00597977592742652","0.00345958048910962","0.000137291292718922","0.000314440792272189","0.00361133001316273","0.00165023562502252","-0.00932512061467435","0.0421308974018146","0.000137291292718922","0.0030109339051059","0.133720576896272","0.0191824014254557","0.0184125003388122","0.0163905903212898","0.020086425829034","0.0173809711726017","0.019133669403804","0.0181624693876306","0.0170536930491995","0.0196773451128651","0.0177661065134192","-0.00254045468921647","-0.0135794132562526","0.0404563054113061","-0.0203660282646001","0.0221584477065705","0.946812386156648","0.946448087431694","0.948269581056466","0.947176684881603","0.948633879781421","1",NA,"0.0531876138433515","1",NA,"0.999271402550091",NA,"0.998178506375228",NA,"0.425136612021858",NA,NA,"0.0360655737704918","1","0.549"
"139","Cond43","0.45","1","0.6","0","30","120","1","PSMMA","0.311677531788542","0.320305734886201","-0.000355904601127105","0.103149826931929","0.000660020006555104","-0.0104419199279851","0.00630166265591746","0.00390619332289944","-0.000808418408402028","0.0115871363065763","0.00105881871363584","-0.0162999265868513","0.00630166265591746","0.00390619332289944","-0.00783732200477197","0.423760451688794","0.0173548956288907","0.018640386040767","0.0175397694726567","0.0182914897168866","0.0174124800406485","0.0174003139584006","0.019180699000106","0.0182742064301565","0.0177493959622807","0.0175519751531174","0.00261703270829655","0.0289861464326621","0.0418726687739353","-0.029636391731691","0.00801121449347089","0.947198275862069","0.944683908045977","0.94360632183908","0.943965517241379","0.898706896551724","1","1",NA,"1",NA,NA,"0.0531609195402299","0.999640804597701",NA,"0.622126436781609",NA,NA,"0.0538793103448276","1","0.5568"
"140","Cond44","0.45","1","0.6","0.3","30","120","1","PSMMA","0.314266221226402","0.388481365542025","0.0823627960388179","0.103136234891357","-0.0042164045112443","-0.0223967986332459","0.010411309797234","0.00613958451792144","-0.00105728535626366","0.020966021150056","-0.00670833234127112","-0.0288260913132821","0.126407920784126","0.118598774518321","-0.0102513472338541","0.76955350432428","0.0175530863828247","0.0188397265543336","0.0172778661743247","0.0180588004927087","0.0168634813847043","0.0174364461310039","0.0192700979449482","0.0178758307180818","0.0179039510661689","0.0169658600705429","-0.00664499959021082","0.0228438236284038","0.0346087032810584","-0.00857473488354863","0.00607102907774838","0.947476125511596","0.912005457025921","0.915757162346521","0.943383356070941","0.749658935879945","1","1",NA,"1",NA,"0.998976807639836",NA,"0.996930422919509",NA,"0.803888130968622",NA,"0.998976807639836",NA,"1","0.5864"
"141","Cond45","0.9","1","0","0","30","120","1","PSMMA","-0.000998695558041216","0.144444398816283","-8.70383637662253e-06","0.0456056664209329","0.00182902550614927","-0.00178204994288351","-0.000874777402981991","2.03213125984264e-05","-0.00101584479212113","0.00102540816403666","0.00182902550614927","-0.00616863636626735","-0.000874777402981991","2.03213125984264e-05","-0.0222745301591483","0.19595309018718","0.0177285725450623","0.0167811346925662","0.0168822596413832","0.0182655649593004","0.0178825027882382","0.018152810122389","0.0178543413376002","0.017819964704423","0.0186568176640065","0.0183639887004169","0.0239295959247914","0.063953163161811","0.0555438124373546","0.0214202355951168","0.0269249734156561","0.949037372593431","0.963193657984145","0.962627406568516","0.955832389580974","0.954699886749717","1",NA,"0.0509626274065685","1",NA,NA,"0.0379388448471121","0.669309173272933",NA,"0.0685164212910532",NA,NA,"0","1","0.3532"
"142","Cond46","0.9","1","0","0.3","30","120","1","PSMMA","0.000281333082518639","0.143855977955196","0.0154787687700988","0.0453246814386265","-0.00163844030164616","-0.00165891932452321","0.000572727679595645","-4.13330880435407e-05","-0.000195236253831234","1.52311896107277e-05","-0.00163844030164616","-0.00576590332950883","0.0370008550487567","-4.13330880435407e-05","-0.00430750415963986","0.00284467947199072","0.0174677156454096","0.0175002183749933","0.0167837805531305","0.0181446465015942","0.017827065128283","0.0180918993349042","0.0180182410608753","0.0176950896612334","0.018565330741421","0.0182083723608776","0.0357335613978036","0.0296009269588473","0.0542970104511378","0.0231850336566143","0.021389232038518","0.959292983395822","0.953401178361007","0.960899839314408","0.94804499196572","0.955008034279593","1",NA,"0.0407070166041778","1",NA,"0.145152651312266",NA,"0.691483663631494",NA,"0.0551687198714515",NA,NA,"0","1","0.3734"
"143","Cond47","0.9","1","0.6","0","30","120","1","PSMMA","0.141550261725204","0.143978992844994","-0.000342457701912799","0.050815742362425","-0.00110064964625892","-0.00106717235394449","0.00221031742317402","0.000617484877557456","-4.83512306513354e-05","0.00291956610869722","-0.00388784037854932","-0.00370600020481249","0.00221031742317402","0.000617484877557456","-0.00095150101924096","0.546217504674941","0.0166050977003552","0.0176404246332725","0.0171614032126018","0.0177392201125828","0.0180630372261811","0.0177894668374016","0.01820076900714","0.0179278419228725","0.0183397008228259","0.0183158449806338","0.0713256349597407","0.03176478942636","0.0446606085047834","0.0338504571470494","0.0139958607894738","0.965372507869885","0.950682056663169","0.953305351521511","0.95697796432319","0.940188877229801","1","1",NA,"1",NA,NA,"0.046694648478489","0.795383001049318",NA,"0.0739769150052466",NA,NA,"0.0398740818467996","1","0.3812"
"144","Cond48","0.9","1","0.6","0.3","30","120","1","PSMMA","0.141593518680302","0.190626568301267","0.015359008841249","0.050676354155244","-0.00120672813147047","-0.00439844539073523","0.00371014178239891","0.00102821328083568","-0.000588910934393423","0.00685468745816295","-0.00426124070761711","-0.011536811027789","0.241561276560682","0.236399551729976","-0.0116210201821017","1.34390803690903","0.0172719846313312","0.0179453637403158","0.0168888419332538","0.0179814846514095","0.0173529571232994","0.0178059041303954","0.0184075674199195","0.0177868238961336","0.0181279938222412","0.0179478637667136","0.0309124579751925","0.0257561611061311","0.0531701324714111","0.00814777943378925","0.0342827242173843","0.951936537564162","0.95380307979468","0.955202986467569","0.945870275314979","0.936537564162389","1","1",NA,"1",NA,"0.175921605226318",NA,"0.793747083527765",NA,"0.0975268315445637",NA,"0.158656089594027",NA,"1","0.4286"
"145","Cond49","0.45","1","0","0","5","80","1.5","PSMMA","-0.00040141726046854","0.306221062040418","-0.000321152749230549","0.100139326292872","0.00873214708783569","-0.0197440381217725","0.00175065467835821","0.000622141953467103","-0.00574303005512557","0.00297728981499492","0.00873214708783569","-0.032238210510756","0.00175065467835821","0.000622141953467103","-0.0573503963700457","0.080855784847132","0.0643245181444904","0.0519439858281094","0.0641802672651006","0.0870812699783514","0.0854204565586031","0.0647450925252452","0.055682258879372","0.0618243692536282","0.0780636823193","0.0756115156077226","0.00653832151233577","0.0719673893265168","-0.0367075132570141","-0.103553699449873","-0.114831286861022","0.941687344913151","0.942928039702233","0.941687344913151","0.95409429280397","0.95409429280397","1",NA,"0.054590570719603","0.993796526054591",NA,NA,"0.0558312655086849","0.351116625310174",NA,"0.101736972704715",NA,NA,"0","1","0.1612"
"146","Cond50","0.45","1","0","0.3","5","80","1.5","PSMMA","6.12540483222847e-05","0.306488233546952","0.109910358694743","0.100336921375903","0.00711538936960944","-0.0135127890206255","0.00355286364998849","0.000567564853145625","-0.0083349666824059","-0.00131340093100079","0.00711538936960944","-0.0220445477861313","0.0323251028581933","0.000567564853145625","-0.0830697869548907","-0.0356826846032136","0.0634736839367551","0.0503958890173522","0.0579273674785698","0.0821477523442835","0.0797587919276116","0.0648715649588009","0.055589847947128","0.0611445826658017","0.0766318803191763","0.0727259660124859","0.0220230012714975","0.103063147233845","0.0555387777361378","-0.067145744925437","-0.0881761840313313","0.943509615384615","0.954326923076923","0.96875","0.955528846153846","0.965144230769231","1",NA,"0.0564903846153846","1",NA,"0.491586538461538",NA,"0.338942307692308",NA,"0.0889423076923077",NA,NA,"0.00721153846153846","1","0.1664"
"147","Cond51","0.45","1","0.6","0","5","80","1.5","PSMMA","0.299555748873644","0.306393668368415","-0.000654041222405664","0.09996447518802","-0.0131604348448729","-0.0260499610881601","0.00514016721542219","0.00306908438561894","-0.00776425354827101","0.0096256269357741","-0.0219665870115285","-0.0425106060886955","0.00514016721542219","0.00306908438561894","-0.0776701276495222","0.261959495481232","0.0596973023696089","0.0558081067180224","0.0619563263327064","0.0698205288580577","0.0724076699343375","0.0594631806636257","0.0585781134240158","0.0652027561237498","0.0698444610426917","0.0736006496685084","-0.0039218138289334","0.0496344862582278","0.0523986811872939","0.000342767163545903","0.0164758752111871","0.941958887545345","0.954050785973398","0.958887545344619","0.955259975816203","0.949214026602177","1","0.983071342200726",NA,"0.992744860943168",NA,NA,"0.0399032648125756","0.365175332527207",NA,"0.120918984280532",NA,NA,"0.0229746070133011","1","0.1654"
"148","Cond52","0.45","1","0.6","0.3","5","80","1.5","PSMMA","0.301119097490462","0.363165617193751","0.110860815636347","0.100053699961982","-0.00752469631681148","-0.0237648943277179","0.00551828321318407","0.00183360443764551","-0.00551363628062075","0.0201817097320241","-0.0124945517895122","-0.0327190862826631","0.049776678815764","0.0274637151566784","-0.0551067704914041","0.547877482426032","0.0632022221028426","0.0541707658394155","0.0668184903446311","0.0853929907044476","0.0809066619334241","0.0616945651166538","0.0573929649053582","0.0641419891712821","0.0715534887024566","0.0706165818627382","-0.0238544933394204","0.0594822505462565","-0.0400562951893169","-0.162068360503859","-0.12718458313301","0.93984962406015","0.959899749373434","0.941102756892231","0.942355889724311","0.93859649122807","0.99749373433584","0.968671679197995",NA,"1",NA,"0.491228070175439",NA,"0.403508771929825",NA,"0.162907268170426",NA,"0.43483709273183",NA,"1","0.1596"
"149","Cond53","0.9","1","0","0","5","80","1.5","PSMMA","0.000368419671199223","0.142549443990218","7.42506590426987e-05","0.0451408630627226","0.00820501145805109","-0.00289383963853148","0.00062627654894715","8.83760001546467e-05","-0.00474861489299834","-0.00164631984719588","0.00820501145805109","-0.0101503013885134","0.00062627654894715","8.83760001546467e-05","-0.105195483001736","-0.0688966592561867","0.0629688278009803","0.0518850879599047","0.0636608377891042","0.0856762170608692","0.0849108956325181","0.0642584715231679","0.0569395604881803","0.0646217731926024","0.0781093575619721","0.078276381637432","0.020480669042525","0.0974166707047228","0.0150946081903851","-0.0883192530958873","-0.0781350137183735","0.967701863354037","0.959006211180124","0.965217391304348","0.965217391304348","0.963975155279503","1",NA,"0.0335403726708075","0.720496894409938",NA,NA,"0.0347826086956522","0.0745341614906832",NA,"0.0571428571428571",NA,NA,"0","1","0.161"
"150","Cond54","0.9","1","0","0.3","5","80","1.5","PSMMA","-0.000273667349108657","0.142420142743027","0.0728815860810894","0.0448561274914934","0.00651700932994109","-0.00304855735524639","0.00172981138788937","0.000904110720085965","0.00172618039739274","0.0025558622083751","0.00651700932994109","-0.0107026902814828","0.0237345464184156","0.000904110720085965","0.0384825996787195","0.104189341146213","0.058479608643362","0.0490465347383519","0.06106987777478","0.0771851196276358","0.0934142822726704","0.0638061762237788","0.0562526378016356","0.0640235776471422","0.0759641191317344","0.0766493944870753","0.0910841865050922","0.146923795977148","0.0483659044358197","-0.0158191177495334","-0.179468143176003","0.951371571072319","0.963840399002494","0.947630922693267","0.948877805486284","0.953865336658354","1",NA,"0.0486284289276808","0.723192019950125",NA,"0.233167082294264",NA,"0.119700748129676",NA,"0.0885286783042394",NA,NA,"0.00124688279301746","1","0.1604"
"151","Cond55","0.9","1","0.6","0","5","80","1.5","PSMMA","0.140696154190214","0.14322497491284","-0.000861220132182975","0.0505563760377689","-0.00530045658356743","-0.0044175205347785","0.000848576414846834","-0.000506804407296018","0.00135199744721968","0.00522058884913863","-0.0188365368409483","-0.0154216139240618","0.000848576414846834","-0.000506804407296018","0.0267423726378183","0.226155756019786","0.0606399829072914","0.0513742058138385","0.0617319335757475","0.0805317250603379","0.0749181446900935","0.062760292874539","0.057090612433542","0.0644579570643924","0.0735830333701485","0.0749221690573589","0.0349655436164827","0.11126997545067","0.0441590491459333","-0.0862851464436291","5.37168570041571e-05","0.957547169811321","0.954009433962264","0.955188679245283","0.956367924528302","0.965801886792453","1","0.61438679245283",NA,"0.69811320754717",NA,NA,"0.044811320754717","0.139150943396226",NA,"0.0589622641509434",NA,NA,"0.00117924528301887","1","0.1696"
"152","Cond56","0.9","1","0.6","0.3","5","80","1.5","PSMMA","0.141098288863757","0.181020562972124","0.0724018074405265","0.0506903596721169","-0.00538614428274045","-0.00957471967610396","0.00387964840766658","0.00108749127885543","0.000840874444720432","0.00828866359653987","-0.0190864975263492","-0.0264464973451066","0.0535849662434666","0.0532260983482662","0.0165884489705637","0.337921617829244","0.0668729818808657","0.0508915053248882","0.0626744750181299","0.0848858782738763","0.0851449975122","0.0628129384445284","0.0575349575455707","0.0648196824387673","0.0749184204595564","0.0765773719415433","-0.0607127620474637","0.130541475994297","0.0342277684817747","-0.117421861174138","-0.100623945281448","0.961187214611872","0.971461187214612","0.964611872146119","0.955479452054795","0.961187214611872","0.995433789954338","0.649543378995434",NA,"0.873287671232877",NA,"0.25",NA,"0.144977168949772",NA,"0.0764840182648402",NA,"0.0525114155251142",NA,"1","0.1752"
"153","Cond57","0.45","1","0","0","5","120","1.5","PSMMA","-0.00018279493804627","0.305917336660259","-0.000568585545980405","0.10008413799911","-0.00215408640374004","-0.00880264743795026","-0.000691800555194459","-0.00063895456314074","-0.00225082156107801","-0.000901841864777308","-0.00215408640374004","-0.0143872974543547","-0.000691800555194459","-0.00063895456314074","-0.0224892935691569","-0.0245015642111773","0.0592600022312696","0.0432851536638192","0.0508749223764426","0.0725162084160075","0.0616365206293709","0.0561716458874382","0.0457583541279885","0.0520612023361888","0.068009090771467","0.0637277005577774","-0.0521153598978736","0.0571373844107794","0.0233175777835766","-0.0621532446744088","0.0339276115370156","0.93698347107438","0.946280991735537","0.954545454545455","0.946280991735537","0.971074380165289","1",NA,"0.0630165289256198","1",NA,NA,"0.0454545454545455","0.414256198347107",NA,"0.117768595041322",NA,NA,"0","1","0.1936"
"154","Cond58","0.45","1","0","0.3","5","120","1.5","PSMMA","-0.000742823426657085","0.305808128878669","0.1103572105412","0.0998001130666854","0.00664610315287498","-0.0123691067410467","-0.000212308326238195","0.000629289644012658","0.00210145934798639","0.00158508467208642","0.00664610315287498","-0.0202236395520314","-0.00192382831350141","0.000629289644012658","0.021056683037846","0.0431335926096677","0.055712520447857","0.0441557579468992","0.0489309214869439","0.070191567973184","0.0662405071960362","0.0538697641509743","0.0466866993302329","0.0503267373511929","0.0638776032439614","0.0605303543009449","-0.0330761610149634","0.0573184902946817","0.028526253375822","-0.0899533221944097","-0.0862033389658735","0.942614240170032","0.945802337938363","0.962805526036132","0.951115834218916","0.952178533475027","1",NA,"0.0563230605738576","1",NA,"0.622741764080765",NA,"0.456960680127524",NA,"0.130712008501594",NA,NA,"0.0116896918172157","1","0.1882"
"155","Cond59","0.45","1","0.6","0","5","120","1.5","PSMMA","0.299515133916178","0.30612347294156","-4.2596058216089e-05","0.0999200115955481","-0.0126786087800077","-0.0161333720363625","0.00460692759560927","0.00261918364828781","0.000120602657081452","0.00785490749231734","-0.0211652222948372","-0.0263510861831924","0.00460692759560927","0.00261918364828781","0.0012069920244768","0.216278573583842","0.0515620359483989","0.0461908082159501","0.0520000842513397","0.0645760588079927","0.0671538636580686","0.0501056941231334","0.0491486321279084","0.0534474225885701","0.0604647230066545","0.0617398048912905","-0.028244459290222","0.0640349027479662","0.0278333844659702","-0.0636665643154629","-0.0806217017437038","0.941860465116279","0.955813953488372","0.955813953488372","0.945348837209302","0.952325581395349","1","0.988372093023256",NA,"0.998837209302326",NA,NA,"0.0453488372093023","0.493023255813954",NA,"0.133720930232558",NA,NA,"0.0313953488372093","1","0.172"
"156","Cond60","0.45","1","0.6","0.3","5","120","1.5","PSMMA","0.299138225094613","0.362979142696036","0.11031038682298","0.100080461344626","-0.00783351432365183","-0.0236361268056621","0.00656662223201736","0.0031426183917653","0.000777619788250659","0.0182947480421957","-0.0130934692835966","-0.0325585192445277","0.0595285940076987","0.0476182391872444","0.00776994607941432","0.496596381097828","0.060515328392548","0.0462709855360596","0.0546267034384257","0.0702600243503348","0.0642786364693528","0.0515968988687235","0.0480783886303588","0.0533583270558755","0.0606651888202842","0.0594415085613779","-0.147374719112039","0.0390612621140443","-0.0232189808777283","-0.136561801945987","-0.0752524971540297","0.928874734607219","0.939490445859873","0.957537154989384","0.945859872611465","0.947983014861996","0.998938428874735","0.985138004246285",NA,"1",NA,"0.64755838641189",NA,"0.495753715498938",NA,"0.207006369426752",NA,"0.611464968152866",NA,"1","0.1884"
