"","Cond.","Rho","HetInd","a.ps","b.s","K","Nbar","postVar","Method","a.para","cp.para","b.para","beta1.para","a.bias","cp.bias","b.bias","ab.bias","beta1.bias","a.Ebias","cp.Ebias","b.Ebias","ab.Ebias","beta1.Ebias","a.empSE","cp.empSE","b.empSE","beta1.empSE","a.meanSE","cp.meanSE","b.meanSE","beta1.meanSE","a.seRbias","cp.seRbias","b.seRbias","beta1.seRbias","a.CoverageRate","cp.CoverageRate","b.CoverageRate","beta1.CoverageRate","ab.CoverageRate","a.power","a.typeIerror","cp.power","cp.typeIerror","b.power","b.typeIerror","beta1.power","beta1.typeIerror","ab.power","ab.typeIerror","ConvergenceRate","posDefRate"
"123","Cond123","0.45","0","0.6","0","10","120","1","PSMMA","0.313662097190443","0.312466066031442","-0.000141380574230874","0.103358012169067","-0.00822013908388342","-0.00505762015296319","0.000714808971948973","0.00029846637539542","-0.00139267353281353","-0.0131034944252325","-0.00809307106080162","0.000714808971948973","0.00029846637539542","-0.0134742677765075","0.0307828070752039","0.0333740573793183","0.0296848862714248","0.0359833947698289","0.0306914829987172","0.0340432064091846","0.0327624886457159","0.0345202608213382","-0.00296672347858247","0.0200499754123659","0.10367573404698","-0.0406613649948756","0.940036341611145","0.949121744397335","0.968503937007874","0.947304663840097","1","1",NA,"1",NA,NA,"0.0321017565112053","0.834645669291339",NA,NA,"0.0296789824348879","1","0.3302"
"124","Cond124","0.45","0","0.6","0.3","10","120","1","PSMMA","0.313388505302586","0.379992092974048","0.0820638959337834","0.10247558542904","-0.0048156513155285","-0.00624850123628358","0.00147161732713987","0.00058178781227481","-0.00150312085147305","-0.00768319710845627","-0.00822188323364713","0.0179325793687312","0.0113109590318946","-0.0146680874783965","0.0302852924184361","0.0318922797895509","0.0278743464145846","0.0347039769803513","0.0303093244382398","0.0320641905421627","0.0314382093382065","0.032035831372678","0.000793521141275241","0.00539035634160409","0.127854582511653","-0.0768829926663433","0.946564885496183","0.945977686435702","0.972988843217851","0.937169700528479","1","1",NA,"1",NA,"0.776277157956547",NA,"0.850851438637698",NA,"0.778038755137992",NA,"1","0.3406"
"125","Cond125","0.9","0","0","0","10","120","1","PSMMA","-0.000514348148783154","0.140196069786707","-0.000333754756165848","0.0511685343323334","0.00236261207773411","0.00239996748446021","0.00169288765650787","-1.43634563072963e-05","-0.0029374004569208","0.00236261207773411","0.00855932512270668","0.00169288765650787","-1.43634563072963e-05","-0.0574063825600855","0.0285424793687845","0.0301237756956688","0.0280496571115505","0.0340737888856588","0.032231974209993","0.033117550227362","0.0317139170672046","0.0361339636669191","0.129263291865371","0.0993824466739616","0.130634750402895","0.0604621572368598","0.967634854771784","0.969294605809129","0.964315352697095","0.953526970954357","1",NA,"0.033195020746888","0.980912863070539",NA,NA,"0.0348547717842324","0.294605809128631",NA,NA,"0","1","0.241"
"126","Cond126","0.9","0","0","0.3","10","120","1","PSMMA","-8.73539664889845e-06","0.141559126917149","0.0151065927624945","0.051100312211948","0.00100180041215992","-0.00190300537389552","0.0013792024982683","-1.39040888490308e-05","-0.00167949143881617","0.00100180041215992","-0.00672159194302364","0.0912980524432006","-1.39040888490308e-05","-0.0328665592462561","0.029173971107816","0.0309250556531343","0.0281994169395534","0.0337592768013242","0.0325040820061883","0.0331457003061103","0.031796327570054","0.0360557770560804","0.114146644146094","0.0718072969013718","0.127552659624514","0.0680257538771128","0.964368706429125","0.958946553059644","0.966692486444617","0.958171959721146","1",NA,"0.0356312935708753","0.981409759876065",NA,"0.0689388071262587",NA,"0.309062742060418",NA,NA,"0.000774593338497289","1","0.2582"
"127","Cond127","0.9","0","0.6","0","10","120","1","PSMMA","0.139187132058935","0.141825691579765","-0.000187976900823956","0.0515730856152993","0.00233106204352672","-0.00556083053544418","0.000230307169895506","0.000138193126098524","-0.0027169098081429","0.00837384178064572","-0.0196044541489742","0.000230307169895506","0.000138193126098524","-0.052680768965604","0.0290832182208299","0.0314325655434285","0.0288012194977837","0.0339406307870952","0.03169462500816","0.0336598505546081","0.0324320924618526","0.0356167300165357","0.0897908466491419","0.0708591542775052","0.126066639794481","0.0493832669155255","0.965266558966074","0.955573505654281","0.968497576736672","0.963651050080775","1","0.991922455573506",NA,"0.976575121163166",NA,NA,"0.031502423263328","0.308562197092084",NA,NA,"0.0137318255250404","1","0.2476"
"128","Cond128","0.9","0","0.6","0.3","10","120","1","PSMMA","0.139127586404873","0.187920921880938","0.0145923158842161","0.0565596515616619","0.00119685006908376","-0.00346299854633054","0.00235973332441806","0.000620169542627308","-0.00120766059739311","0.00430126799440345","-0.00921397817674768","0.161710680000458","0.15273654577364","-0.0213519808564681","0.0299343907891108","0.0318511565527214","0.0288127084504265","0.0347130028833208","0.0318407859167015","0.0329187366633656","0.0318802652661796","0.0356841482178059","0.0636857833861175","0.0335177816503192","0.106465409908653","0.0279764138455382","0.962437395659432","0.957429048414023","0.962437395659432","0.949081803005008","1","0.993322203672788",NA,"0.998330550918197",NA,"0.0701168614357262",NA,"0.379799666110184",NA,"0.0450751252086811",NA,"1","0.2396"
"129","Cond129","0.45","0","0","0","30","80","1","PSMMA","-0.000131371195626293","0.314889332827087","4.91287735823093e-05","0.103217838987379","0.00118760303973835","-0.00975979560442575","4.36403011130271e-05","1.26896927347961e-06","-0.000754070318559468","0.00118760303973835","-0.0154971835927276","4.36403011130271e-05","1.26896927347961e-06","-0.00730562009394197","0.0223784401551316","0.0208786671604662","0.0195485873379565","0.0209337411040596","0.0225399394306577","0.0207735455314991","0.0209455447145341","0.0211915840125395","0.00721673514358444","-0.00503488216748652","0.071460783964944","0.012317096461554","0.950972104818259","0.939983093829248","0.956043956043956","0.953085376162299","1",NA,"0.0490278951817413","1",NA,NA,"0.043956043956044","0.994505494505495",NA,NA,"0","1","0.4732"
"130","Cond130","0.45","0","0","0.3","30","80","1","PSMMA","1.12495514654777e-05","0.312072737874953","0.0819446384594339","0.103044360946014","-0.00130374212051371","-0.00499762975262543","-6.57425581434852e-05","-0.000140879800043031","-0.000366959108003407","-0.00130374212051371","-0.00800715529760236","-0.000802280165968744","-0.000140879800043031","-0.00356117602782424","0.023224289080347","0.0208600184497892","0.0199539060366482","0.021226507108333","0.0226294712060117","0.0208785210440057","0.0208237159254429","0.0214902530264767","-0.0256118872908222","0.000886988391744074","0.0435909584417826","0.0124253093925301","0.936665230504093","0.941404566996984","0.959069366652305","0.950883239982766","1",NA,"0.0633347694959069","1",NA,"0.977595863851788",NA,"0.990090478242137",NA,NA,"0.030590262817751","1","0.4642"
"131","Cond131","0.45","0","0.6","0","30","80","1","PSMMA","0.313178543335694","0.312019950462166","0.000550535984454739","0.103697250983833","-0.00706518950477662","-0.00605360535773382","0.00101946876702056","0.000593260161512917","-0.00173108395020294","-0.0112798109179586","-0.00970067033977663","0.00101946876702056","0.000593260161512917","-0.0166936339563411","0.0203418577827431","0.0216568794748806","0.0206567091247461","0.0210234519696552","0.0205574353391086","0.0221830371639758","0.0221947305895008","0.0213154186563257","0.010597731960762","0.0242951755679066","0.0744562677175034","0.0138876663590729","0.945957630782533","0.944228274967575","0.964115866839602","0.948119325551232","1","1",NA,"1",NA,NA,"0.0371811500216169","0.992650237786425",NA,NA,"0.0358841331603977","1","0.4626"
"132","Cond132","0.45","0","0.6","0.3","30","80","1","PSMMA","0.313376634974096","0.380846954346257","0.0826096707124575","0.102528989273172","-0.00638414911551104","-0.0116578935503238","0.000821607055088755","-4.05215846065891e-05","-0.000747166368183162","-0.0101860643120996","-0.0153052209257328","0.00994565222210548","-0.000782634377813859","-0.00728736695328626","0.0207297690449172","0.0204057391850744","0.0198092536945074","0.019535801679929","0.0204531727579364","0.0211208624516934","0.021422893609686","0.0198828735147413","-0.0133429507285618","0.0350452027311063","0.0814588949217224","0.0177659376614581","0.942254812098992","0.946379468377635","0.960586617781852","0.945004582951421","1","1",NA,"1",NA,"0.978918423464711",NA,"0.9967919340055",NA,"0.978918423464711",NA,"1","0.4364"
"133","Cond133","0.9","0","0","0","30","80","1","PSMMA","0.000428241013215906","0.14137971387386","-0.000172533109838832","0.0508203028934819","0.000669334258122235","-0.00218662796834841","0.00093417803103996","-8.70953785244519e-09","-0.00116100033645397","0.000669334258122235","-0.00773317440117091","0.00093417803103996","-8.70953785244519e-09","-0.022845206941946","0.0213173877859599","0.020141329971709","0.0205625393084383","0.0210743744832964","0.021800987364673","0.0217954279325985","0.0215543478598113","0.0224560784894001","0.0226856866126699","0.0821245649226152","0.0482337583163196","0.065563227378294","0.953373560065826","0.963795940756994","0.960504662643993","0.962150301700494","1",NA,"0.0466264399341744","1",NA,NA,"0.0400438837081733","0.607240811848601",NA,NA,"0","1","0.3646"
"134","Cond134","0.9","0","0","0.3","30","80","1","PSMMA","-0.000287939652898508","0.14134212275176","0.016269415199087","0.0511277568153405","-0.000288734327338405","-0.00284020390975928","-0.00104141091095145","5.48879224581815e-06","-0.000441987690965617","-0.000288734327338405","-0.010047266357912","-0.0640103469121552","5.48879224581815e-06","-0.00864476985685007","0.0214586620135207","0.0207467830699554","0.0200134387793286","0.0217987864723324","0.0220153102352487","0.0217482057049513","0.0215786500901662","0.0222865926894191","0.0259404906688593","0.0482688150552904","0.0782080145294278","0.0223776776613606","0.95516458569807","0.953461975028377","0.964812712826334","0.951759364358683","1",NA,"0.0454029511918275","0.999432463110102",NA,"0.0953461975028377",NA,"0.637911464245176",NA,NA,"0","1","0.3524"
"135","Cond135","0.9","0","0.6","0","30","80","1","PSMMA","0.139288324417496","0.141693209046665","0.00039068109107826","0.0515666419886934","3.54252654358708e-05","-0.00351946732643778","0.000603800194408348","0.000197138528680652","-0.00147248039849776","0.000127165236512184","-0.0124193225282895","0.000603800194408348","0.000197138528680652","-0.0285549018068817","0.0203761071537239","0.0208709624599504","0.0200195039393648","0.0201510498175842","0.0215273685599228","0.0218807912991718","0.0217868615661011","0.0220717299581251","0.0565005571237635","0.048384392485929","0.088281789203634","0.0953141477951615","0.957200694042799","0.949681897050318","0.965876229034124","0.960670908039329","1","1",NA,"1",NA,NA,"0.0341237709658762","0.646616541353383",NA,NA,"0.0213996529786003","1","0.3458"
"136","Cond136","0.9","0","0.6","0.3","30","80","1","PSMMA","0.139076149836707","0.186941320552606","0.0153416956997675","0.0557661932113033","-0.00129729938628241","-0.00266912095341724","0.00131219715905696","0.000337691868743529","-0.000660940155381611","-0.00466398943242829","-0.00713892719257365","0.0855314291676925","0.0791342670422782","-0.0118519862540598","0.0204242088704462","0.0212804686265145","0.0199172876408787","0.0209734759630625","0.0215143114426703","0.0217499058523234","0.0216834260397462","0.0218624790748925","0.0533730622879331","0.0220595342164626","0.0886736402421929","0.0423870184129532","0.956521739130435","0.951010410287814","0.96570728720147","0.957746478873239","1","1",NA,"1",NA,"0.095529699938763",NA,"0.716472749540723",NA,"0.0838946723821188",NA,"1","0.3266"
"137","Cond137","0.45","0","0","0","30","120","1","PSMMA","-3.14161823589696e-05","0.31159083037084","-3.49351151075037e-05","0.102981445333547","0.000230815366675064","-0.0027680088739716","-0.000151132561211869","-2.67577830992296e-05","-8.56143040445335e-05","0.000230815366675064","-0.00444173673319783","-0.000151132561211869","-2.67577830992296e-05","-0.000831356597950635","0.0195092263791033","0.017610215982996","0.0163841320979566","0.0183509882609114","0.0189397606513917","0.0176176266164167","0.0171278276389639","0.0181052151673611","-0.0291895596804178","0.00042081445382872","0.0453912075757741","-0.0133929077854485","0.935832732516222","0.94592645998558","0.955299206921413","0.947728911319394","1",NA,"0.0641672674837779","1",NA,NA,"0.0447007930785869","0.998918529199712",NA,NA,"0","1","0.5548"
"138","Cond138","0.45","0","0","0.3","30","120","1","PSMMA","-0.000175537597983407","0.314431253060408","0.0824254750269855","0.103888811987718","0.000410684467614905","-0.00741791063309495","-0.00088536280851856","3.26720910555855e-05","-0.00102993902265962","0.000410684467614905","-0.0117957591061564","-0.0107413734434493","3.26720910555855e-05","-0.00991385889350034","0.0196612338046238","0.0180124581545844","0.0159403472283885","0.018651192129644","0.0189535947016511","0.0175848108122509","0.0169875327011528","0.0180598530497024","-0.0359915918809858","-0.0237417535498698","0.0656940189420277","-0.0317051626422156","0.938917337234821","0.93562545720556","0.954645208485735","0.934528163862473","1",NA,"0.0621799561082663","1",NA,"0.997805413313826",NA,"0.998902706656913",NA,NA,"0.0413313825896123","1","0.5468"
"139","Cond139","0.45","0","0.6","0","30","120","1","PSMMA","0.313416409963881","0.311378168564511","0.000162266923509172","0.103796471549358","-0.00362519630806061","-0.00217102456778925","0.000919904335377781","0.000566590935668092","-0.000757331503676759","-0.00578335433757018","-0.00348615411574606","0.000919904335377781","0.000566590935668092","-0.00729631260458237","0.0180560362913614","0.0185318553286497","0.0170775574797881","0.0179548682724877","0.0172421722103882","0.0186940458573633","0.0182138076967579","0.0178381476250182","-0.045074348978943","0.00875198547783023","0.0665347031221878","-0.00650077993879658","0.933186490455213","0.945301027900147","0.959985315712188","0.946035242290749","1","1",NA,"1",NA,NA,"0.0407488986784141","0.999632892804699",NA,NA,"0.0414831130690162","1","0.5448"
"140","Cond140","0.45","0","0.6","0.3","30","120","1","PSMMA","0.313075164993369","0.379137254079081","0.0819787029032014","0.102538663924174","-0.00400406776166516","-0.00447322715640761","0.00102764556173658","0.000300198383795318","-0.000750345709130738","-0.00639473872312737","-0.00589921869755721","0.012535518681602","0.00584828722047617","-0.00731768564573466","0.0177244337173508","0.0177623727333999","0.0162731136013623","0.0173593395542968","0.0172051732117228","0.0178387823186472","0.0175793952135397","0.0167132596307582","-0.0292963100490859","0.00430176679625526","0.0802723832806054","-0.0372180013829351","0.941524796447076","0.940784603997039","0.966691339748335","0.941154700222058","1","1",NA,"1",NA,"0.996669133974833",NA,"0.999259807549963",NA,"0.996669133974833",NA,"1","0.5404"
"141","Cond141","0.9","0","0","0","30","120","1","PSMMA","0.000337965600807509","0.141228720075779","-0.000144589106072912","0.0505171663316587","0.000207717058261146","-0.000158713053537079","-3.16486615244579e-07","-2.87552670080322e-06","4.12835776109974e-05","0.000207717058261146","-0.000561900771500072","-3.16486615244579e-07","-2.87552670080322e-06","0.000817218791330438","0.0171022727983567","0.0172411413479951","0.0167541368354535","0.0183025010641015","0.0178927399718933","0.0178318075295201","0.0175991793075544","0.0182517296270697","0.0462200072970706","0.0342591113664081","0.0504378399436654","-0.0027740163409331","0.951578947368421","0.956315789473684","0.956842105263158","0.947368421052632","1",NA,"0.0473684210526316","1",NA,NA,"0.0431578947368421","0.792105263157895",NA,NA,"0","1","0.38"
"142","Cond142","0.9","0","0","0.3","30","120","1","PSMMA","0.000194803023653829","0.141004154233924","0.015443525112637","0.0512057526597669","-0.000472155639523519","-0.000298039487278805","0.000973887170211687","-1.24939246463103e-05","-0.000461791827941604","-0.000472155639523519","-0.00105684647696392","0.0630611963984042","-1.24939246463103e-05","-0.00901835836707537","0.0169343190222684","0.0169026715094731","0.0163493902594619","0.0176480434451042","0.0179627707340044","0.0178588693964351","0.0175630259652716","0.0183092574375417","0.0607318021104711","0.0565708140530434","0.0742312518417803","0.0374667024417854","0.962418300653595","0.961873638344227","0.964052287581699","0.95479302832244","1",NA,"0.0375816993464052","1",NA,"0.144880174291939",NA,"0.80119825708061",NA,NA,"0.000544662309368192","1","0.3672"
"143","Cond143","0.9","0","0.6","0","30","120","1","PSMMA","0.139693606688307","0.142088820143518","0.000196519597442249","0.0511254568758522","-0.000168985339074391","-0.00103434788884455","-0.000811605641792042","-0.000214570155139237","-0.000342679970028871","-0.00060484278085625","-0.00363979336234826","-0.000811605641792042","-0.000214570155139237","-0.00670272680126844","0.0163745195915306","0.017538806599833","0.0165630187538271","0.0174484458137006","0.0176748966842516","0.0180479333259904","0.0178217898054027","0.0182870366122471","0.0794146714016322","0.0290285843144116","0.0759988906783539","0.0480610598502715","0.96953781512605","0.95640756302521","0.961134453781513","0.957457983193277","1","1",NA,"1",NA,NA,"0.0388655462184874","0.809348739495798",NA,NA,"0.0341386554621849","1","0.3808"
"144","Cond144","0.9","0","0.6","0.3","30","120","1","PSMMA","0.139074542087266","0.187356074022929","0.015534180553822","0.0550588176690491","3.38539971296192e-05","-0.0035868388648768","0.000326655376524751","7.51389782835008e-05","0.000581525660945534","0.00012171169727234","-0.00957225134968896","0.0210281691649568","0.0173899888032917","0.0105618988123029","0.016892788742546","0.0174057323936536","0.0163027258992776","0.0176037957313866","0.0176682773165855","0.0179302546910517","0.0177018650281372","0.0180755691854031","0.0459064862444176","0.0301350316973354","0.0858224040264074","0.026799530124937","0.956326987681971","0.955767077267637","0.962486002239642","0.952967525195969","1","1",NA,"1",NA,"0.127659574468085",NA,"0.858902575587906",NA,"0.118141097424412",NA,"1","0.3572"
"145","Cond145","0.45","0","0","0","5","80","1.5","PSMMA","0.000169064572161395","0.299754218855302","-0.000184364249255384","0.0995502149137818","0.00681875286146075","0.00217565051770924","0.00114757097392307","-0.000179355804971085","0.00226636853725883","0.00681875286146075","0.0036290573757688","0.00114757097392307","-0.000179355804971085","0.0227660838223372","0.0558678140176079","0.0673506941266167","0.0490662343671822","0.0876812119184592","0.0582062461746006","0.0619168888559875","0.0557958145287953","0.0748432373499678","0.0418565178916021","-0.0806792764513139","0.137152977977747","-0.146416481793504","0.941737288135593","0.949152542372881","0.974576271186441","0.938559322033898","1",NA,"0.0582627118644068","0.977754237288136",NA,NA,"0.0254237288135593","0.389830508474576",NA,NA,"0","1","0.1888"
"146","Cond146","0.45","0","0","0.3","5","80","1.5","PSMMA","-0.00029975452385864","0.299643175111124","0.110209823972884","0.0999478741857286","0.00983067310061274","-0.00829773481886503","-0.000578097924259795","0.000829158426662353","-0.00518109370479571","0.00983067310061274","-0.0138460267212625","-0.00524543006621648","0.000829158426662353","-0.0518379580056692","0.0573395664120532","0.0616749171692799","0.0491758386930263","0.0789354681804169","0.058358426572532","0.0604769536144231","0.0554328982933354","0.0731304981372982","0.0177688849817425","-0.0194238372719456","0.127238492857599","-0.0735407058060474","0.942424242424242","0.942424242424242","0.968686868686869","0.941414141414141","1",NA,"0.0585858585858586","0.97979797979798",NA,"0.518181818181818",NA,"0.36969696969697",NA,NA,"0.00707070707070707","1","0.198"
"147","Cond147","0.45","0","0.6","0","5","80","1.5","PSMMA","0.30010843832459","0.299083718606374","0.000215936729661375","0.0996324715237604","-0.0162831495887788","0.00255129165112508","-0.00184599667184602","-0.00137413046354516","-0.00411361602815233","-0.027128776651004","0.00426517976808173","-0.00184599667184602","-0.00137413046354516","-0.0412879050899717","0.0500261615756174","0.0644766794223595","0.0529958308667149","0.0810545949590305","0.0529066577275926","0.0644146245499764","0.0586819707907991","0.0720320431700277","0.0575797954760374","-0.000962439023521609","0.107294099009126","-0.111314500967691","0.955208333333333","0.936458333333333","0.958333333333333","0.922916666666667","1","1",NA,"0.976041666666667",NA,NA,"0.0416666666666667","0.385416666666667",NA,NA,"0.0291666666666667","1","0.192"
"148","Cond148","0.45","0","0.6","0.3","5","80","1.5","PSMMA","0.299729293114017","0.35796642298551","0.110155838335552","0.099954644606586","-0.0101358367022049","-0.0200576318844175","0.00267364308764011","0.000319955386422778","0.00406580699807383","-0.0169083184978341","-0.0280160799959015","0.0242714605783832","0.00484532285917226","0.040676518975947","0.0518320971826848","0.0639062925436692","0.0520208834544985","0.0804930890811752","0.0532410520380254","0.0610842381903931","0.0568716984542119","0.0687303437607821","0.0271830570616237","-0.0441592563259358","0.0932474552062598","-0.146133605439477","0.944444444444444","0.944444444444444","0.960648148148148","0.949074074074074","1","1",NA,"0.99537037037037",NA,"0.513888888888889",NA,"0.434027777777778",NA,"0.475694444444444",NA,"1","0.1728"
"149","Cond149","0.9","0","0","0","5","80","1.5","PSMMA","-9.11605681426849e-05","0.140376803510149","4.18979356186646e-05","0.0503954251267582","0.00465772043349058","-0.00962520549883784","0.00261665070099194","3.33134320500624e-05","0.00111774932074912","0.00465772043349058","-0.0342834615768337","0.00261665070099194","3.33134320500624e-05","0.0221795791569904","0.0529686955776897","0.0631106404523487","0.0502529819577838","0.0825048272044758","0.0570008169176797","0.063653929591892","0.0573789920933878","0.0759320692696696","0.0761227229784435","0.00860851887493547","0.141802732056586","-0.0796651318172767","0.95114006514658","0.958740499457112","0.966340933767644","0.959826275787188","1",NA,"0.0488599348534202","0.626492942453854",NA,NA,"0.0336590662323561","0.133550488599349",NA,NA,"0","1","0.1842"
"150","Cond150","0.9","0","0","0.3","5","80","1.5","PSMMA","-0.00116105922633838","0.141556028598964","0.0727899346237653","0.050889675168738","0.00791117001331454","-0.006023327467815","-0.00187836009364544","0.00027684023218441","-0.00657498939752615","0.00791117001331454","-0.0212754183888537","-0.0258052174844538","0.00027684023218441","-0.129200852151739","0.0501913246178771","0.0612116486207415","0.0495504123628533","0.080425083405068","0.0566156774466056","0.0628200571108554","0.0564840013410349","0.0760673172272394","0.12799727597626","0.0262761831506823","0.139929995484347","-0.054184167343419","0.968348170128586","0.954500494559842","0.963402571711177","0.948565776458952","1",NA,"0.0316518298714144","0.633036597428289",NA,"0.229475766567755",NA,"0.125618199802176",NA,NA,"0.000989119683481701","1","0.2022"
"151","Cond151","0.9","0","0.6","0","5","80","1.5","PSMMA","0.13849671325643","0.140865404397428","0.000117000866902712","0.0515653703389144","-0.00476787606641954","-0.00823987729358393","0.0018446421715773","0.000331039385283857","-0.00470261667419221","-0.0172129574569459","-0.0292473419177378","0.0018446421715773","0.000331039385283857","-0.0911971860821355","0.048264524282739","0.065490890089009","0.0510147104580166","0.0835144713772117","0.0552248508260439","0.0634712954998475","0.0576632536638187","0.0751557241792994","0.14421206148289","-0.0308377941789555","0.130326000992864","-0.100087410721409","0.968652037617555","0.947753396029258","0.962382445141066","0.958202716823407","1","0.694879832810867",NA,"0.612330198537095",NA,NA,"0.0376175548589342","0.115987460815047",NA,NA,"0.00417972831765935","1","0.1914"
"152","Cond152","0.9","0","0.6","0.3","5","80","1.5","PSMMA","0.138618240247468","0.178448909494718","0.0726705767211476","0.0552746860378161","-0.000609331945747517","-0.00891490006906445","-0.00149689165939807","-0.000440978476316666","0.00258214286541306","-0.00219787794398385","-0.0249788583586955","-0.0205983181493381","-0.0218881173708444","0.046714745039827","0.0497298894711565","0.0619021992394543","0.0495733514873661","0.0739833334292436","0.0559764039591656","0.0623256485647881","0.0560657472741308","0.071632957365123","0.125608855246543","0.0068406184357965","0.130965439938418","-0.0317689938419507","0.961885656970913","0.962888665997994","0.95987963891675","0.9518555667001","0.990972918756269","0.710130391173521",NA,"0.804413239719157",NA,"0.236710130391174",NA,"0.174523570712136",NA,"0.0581745235707121",NA,"1","0.1994"
"153","Cond153","0.45","0","0","0","5","120","1.5","PSMMA","0.000178858121586525","0.299959878336915","-0.00057040602747551","0.099914308939063","0.00335845601297965","-0.0105410835779363","0.00155392713920516","-9.77658487248365e-05","-0.00147337694187461","0.00335845601297965","-0.0175708225319664","0.00155392713920516","-9.77658487248365e-05","-0.0147464057703007","0.0475497663113085","0.0514186838018471","0.0406059249938016","0.064329177149883","0.0486585845434166","0.0505954029150195","0.045867503525344","0.0593734900214484","0.0233191100214596","-0.0160113177925804","0.12957662046476","-0.0770363829913159","0.936405529953917","0.947465437788018","0.963133640552995","0.945622119815668","1",NA,"0.0635944700460829","0.988940092165899",NA,NA,"0.0359447004608295","0.494930875576037",NA,NA,"0","1","0.217"
"154","Cond154","0.45","0","0","0.3","5","120","1.5","PSMMA","-0.00034983918248718","0.301531299184501","0.110190549908828","0.0996931902331934","0.00166977249686968","-0.0173779858062097","-0.000746094724588397","0.000133553879408074","-0.00180475146029662","0.00166977249686968","-0.0288162221520765","-0.00677095018770403","0.000133553879408074","-0.0181030565485476","0.0484813779104999","0.0517309115844874","0.0402056515125984","0.065509072783407","0.0484920598739567","0.0505942943730595","0.0452800293551947","0.0598051230524674","0.000220331267740071","-0.0219717220635397","0.126210561244264","-0.0870711412722732","0.932203389830508","0.933200398803589","0.969092721834496","0.939182452642074","1",NA,"0.0667996011964108","0.986041874376869",NA,"0.69790628115653",NA,"0.51246261216351",NA,NA,"0.0119641076769691","1","0.2006"
"155","Cond155","0.45","0","0.6","0","5","120","1.5","PSMMA","0.299465034390653","0.301669171650967","5.7072628032894e-05","0.099985868193095","-0.00545954738172898","-0.00956495331439734","0.00122039919690008","0.000502635897565784","-0.000162437690278041","-0.00911550056726645","-0.0158533821372109","0.00122039919690008","0.000502635897565784","-0.00162460648903244","0.0442779142543946","0.0553172426954997","0.0437299790094647","0.0641558652979781","0.0446903536205225","0.052870826440518","0.0487116705685054","0.0601548486917111","0.00931478758819137","-0.0442252024101826","0.11391936771711","-0.0623640034731649","0.942829457364341","0.931201550387597","0.959302325581395","0.940891472868217","1","1",NA,"0.994186046511628",NA,NA,"0.0406976744186047","0.489341085271318",NA,NA,"0.0329457364341085","1","0.2064"
"156","Cond156","0.45","0","0.6","0.3","5","120","1.5","PSMMA","0.300389548919643","0.356418729171203","0.110207944512581","0.0998560168063039","-0.00848269859936439","-0.00937749789387042","-0.00114764250064606","-0.00166591603197471","-0.00298317173053838","-0.0141194968830849","-0.0131551699256607","-0.0104134280493278","-0.0251608547612937","-0.0298747318984794","0.0445633699213755","0.0502627349189645","0.0418884741325755","0.0642199955717927","0.0448020717678901","0.0500368094922974","0.0470040942667753","0.0561423863221419","0.00535645861019378","-0.0044948892461047","0.122124766779735","-0.125780283504079","0.942173479561316","0.949152542372881","0.962113659022931","0.936191425722832","1","1",NA,"0.997008973080758",NA,"0.634097706879362",NA,"0.536390827517448",NA,"0.620139581256231",NA,"1","0.2006"
"157","Cond157","0.9","0","0","0","5","120","1.5","PSMMA","0.000237676777381682","0.141063478616675","-0.000115636837404319","0.0507752901041943","0.000260948204904066","-0.00314311071343718","0.00261360545949922","-5.9718553949696e-05","-0.0047355658046586","0.000260948204904066","-0.0111407670655077","0.00261360545949922","-5.9718553949696e-05","-0.0932651649048367","0.0423029733774253","0.0492204709338129","0.0421577407620863","0.0669401684459683","0.0467321364443194","0.0526896950050364","0.0466962294553361","0.064721946044952","0.104700987029383","0.0704833579485373","0.107654931483695","-0.0331373889924822","0.961538461538462","0.952747252747253","0.964835164835165","0.947252747252747","1",NA,"0.0384615384615385","0.772527472527473",NA,NA,"0.0340659340659341","0.173626373626374",NA,NA,"0","1","0.182"
"158","Cond158","0.9","0","0","0.3","5","120","1.5","PSMMA","-0.000222193250923923","0.14009750552062","0.073595442672994","0.0509004956403506","0.00326393381475207","-0.00311379577031867","-0.00184156984992355","0.000193842973533001","0.000243316180844702","0.00326393381475207","-0.0111129593590815","-0.0250228789044205","0.000193842973533001","0.00478023205439704","0.0419492180427664","0.0496215032118102","0.0396061012642201","0.0671447309097519","0.0466480713570216","0.052374052333157","0.0462317507678526","0.0642548447347257","0.11201289400591","0.055470893527701","0.167288606859621","-0.043039656811053","0.961661341853035","0.94888178913738","0.968051118210863","0.953141640042598","1",NA,"0.0383386581469649","0.777422790202343",NA,"0.329073482428115",NA,"0.185303514376997",NA,NA,"0.00106496272630458","1","0.1878"
"159","Cond159","0.9","0","0.6","0","5","120","1.5","PSMMA","0.138678329859139","0.140443281813397","0.000251084077106294","0.0503901825512643","0.0029970131888957","-0.00765571137031333","0.00145800048346614","0.000668117921478541","-1.94305011012563e-06","0.0108056290840101","-0.027255527183156","0.00145800048346614","0.000668117921478541","-3.85600926956729e-05","0.0423604529416633","0.0514433139391121","0.0406702611245719","0.0657834306291883","0.0461379213508009","0.0522719074865763","0.04749875171234","0.0616567139260239","0.089174410253348","0.0161069239910339","0.167898862681325","-0.0627318560873806","0.95414847161572","0.949781659388646","0.970524017467249","0.956331877729258","1","0.856986899563319",NA,"0.766375545851528",NA,NA,"0.0294759825327511","0.164847161572052",NA,NA,"0.00545851528384279","1","0.1832"
