"","Cond.","Rho","a.ps","b.s","K","postVar","missingRate","Method","a.para","cp.para","b.para","beta1.para","a.bias","cp.bias","b.bias","ab.bias","beta1.bias","a.Ebias","cp.Ebias","b.Ebias","ab.Ebias","beta1.Ebias","a.empSE","cp.empSE","b.empSE","beta1.empSE","a.meanSE","cp.meanSE","b.meanSE","beta1.meanSE","a.seRbias","cp.seRbias","b.seRbias","beta1.seRbias","a.CoverageRate","cp.CoverageRate","b.CoverageRate","beta1.CoverageRate","ab.CoverageRate","a.power","a.typeIerror","cp.power","cp.typeIerror","b.power","b.typeIerror","beta1.power","beta1.typeIerror","ab.power","ab.typeIerror","ConvergenceRate","posDefRate"
"152","Cond56","0.9","0.6","0.3","5","1","0.6","2","0.139421235395798","0.187989619748526","0.0154771322093106","0.0552736671643999","0.00947603026782909","-0.00133459778455957","0.0105129571304949","0.00362564838596895","0.012136933508577","0.0339834539585303","-0.00354965818417227","0.679257435312896","0.840110222611895","0.21957894475281","0.126572075914221","0.0725506585059703","0.114189265142451","0.0819240130710232","0.111570841970579","0.0740409766062788","0.115958343211384","0.0802740903485403","-0.118519300843328","0.0205417584209223","0.0154925076952334","-0.0201396716375757","0.915322580645161","0.963709677419355","0.959677419354839","0.94758064516129","1","0.318548387096774",NA,"0.721774193548387",NA,"0.0564516129032258",NA,"0.145161290322581",NA,"0",NA,"1","0.0496"
"153","Cond57","0.45","0","0","10","1","0.6","2","-0.000290597405649316","0.311644155967744","3.53169981980634e-05","0.103262272616771","0.0175566496440735","-0.012183652851216","0.0288636949274324","-0.00214252728950282","-0.00118765476339354","0.0175566496440735","-0.0195473789864314","0.0288636949274324","-0.00214252728950282","-0.0115013424874077","0.141087245540775","0.0510981170568155","0.0973144973631632","0.0596653396302445","0.112830342461912","0.0518969530104234","0.111182871973962","0.0517922175498918","-0.200279642362831","0.0156333735883002","0.1425108795357","-0.131954701492418","0.87378640776699","0.941747572815534","0.97411003236246","0.938511326860841","1",NA,"0.119741100323625","1",NA,NA,"0.0258899676375405","0.56957928802589",NA,NA,"0","1","0.0618"
"154","Cond58","0.45","0","0.3","10","1","0.6","2","-7.30939778899281e-05","0.313392359479757","0.0821036003145135","0.103603734307839","0.0340608549763929","-0.0213328157756959","0.0137067196691602","-0.000726832231340591","-0.00707709771587455","0.0340608549763929","-0.0340353156840026","0.166944197534018","-0.000726832231340591","-0.0683092917755872","0.137695384211216","0.0488576729184275","0.112158384033049","0.0549534422433438","0.112506391179654","0.0529302716514","0.109451702237331","0.0515620408196836","-0.18293273355426","0.0833563796575425","-0.024132674690824","-0.0617140853277649","0.88","0.9525","0.9425","0.9225","1",NA,"0.12","0.9975",NA,"0.125",NA,"0.5",NA,NA,"0.0025","1","0.08"
"155","Cond59","0.45","0.6","0","10","1","0.6","2","0.313272474123447","0.310595585785762","0.000182360481669843","0.102650717594942","-0.0274792909378969","-0.0232000420571596","0.0154871211834537","0.00605978523334726","0.00192352035505665","-0.0438584510413585","-0.0373476686709293","0.0154871211834537","0.00605978523334726","0.0187384988641465","0.128932218671949","0.0592292894500156","0.111216813085571","0.0559194582136098","0.101951473456683","0.0646370021810183","0.118884446002094","0.0518754345197594","-0.209263018143785","0.0913013271173275","0.0689431094435624","-0.0723187209432966","0.867231638418079","0.974576271186441","0.949152542372881","0.932203389830508","1","0.742937853107345",NA,"0.985875706214689",NA,NA,"0.0536723163841808","0.567796610169492",NA,NA,"0.0141242937853107","1","0.0708"
"156","Cond60","0.45","0.6","0.3","10","1","0.6","2","0.313395475798374","0.382829456249247","0.0819548888200052","0.102320142540496","-0.0485268857910909","-0.0332343519065916","0.0126149794540933","-0.00364867745184205","-0.00453631967303971","-0.07742116517073","-0.0434062104732007","0.153925893082464","-0.0710293579539283","-0.0443345714774033","0.131510523999852","0.0576073625615148","0.107383368728819","0.0548691101634159","0.10182907813366","0.0639477490212989","0.112795947999376","0.0523964681584462","-0.22569635465999","0.11006208543246","0.0504042603117202","-0.0450643722416035","0.874074074074074","0.959259259259259","0.951851851851852","0.933333333333333","0.992592592592593","0.703703703703704",NA,"1",NA,"0.144444444444444",NA,"0.522222222222222",NA,"0.037037037037037",NA,"1","0.054"
"157","Cond61","0.9","0","0","10","1","0.6","2","-0.000254040772023139","0.141031135219154","0.000199374925081899","0.0511518759458384","-0.0155410781204142","-0.0127475303596931","-0.00329397210082985","0.000227919330826051","0.00128154664951078","-0.0155410781204142","-0.0451940287507585","-0.00329397210082985","0.000227919330826051","0.0250537565986382","0.115766091147987","0.045424440733832","0.113759618705363","0.049615325902905","0.112047544073429","0.0474692284578637","0.112684551789806","0.0475745411407328","-0.0321212112949738","0.0450151436318888","-0.00945033859810578","-0.0411321446555837","0.949612403100775","0.922480620155039","0.953488372093023","0.941860465116279","1",NA,"0.0503875968992248","0.806201550387597",NA,NA,"0.0465116279069767","0.251937984496124",NA,NA,"0","1","0.0516"
"158","Cond62","0.9","0","0.3","10","1","0.6","2","-0.000120640353122201","0.141730428202752","0.0159171009198103","0.0512385341825769","0.012076961288138","0.000768166054890909","-0.00281508417778693","0.00380837496732097","0.00179210173975485","0.012076961288138","0.00270995461112996","-0.176859102167487","0.00380837496732097","0.0349756636942248","0.114025114560765","0.0416066231928697","0.115417483903961","0.0437334596318916","0.112572919226378","0.0475102534609125","0.112837751181413","0.0480705965529289","-0.012735749838807","0.141891598380293","-0.0223513165881677","0.0991720517320915","0.961977186311787","0.984790874524715","0.942965779467681","0.961977186311787","1",NA,"0.0380228136882129","0.855513307984791",NA,"0.0608365019011407",NA,"0.216730038022814",NA,NA,"0","1","0.0526"
"159","Cond63","0.9","0.6","0","10","1","0.6","2","0.139762566214628","0.141087281840801","-0.000125740999356906","0.0510855708685289","0.0160960690569461","0.00285072932085561","0.00733191607029426","0.00105207518581275","-0.00242278642555584","0.0575836201813439","0.0101027154384911","0.00733191607029426","0.00105207518581275","-0.0474260419207411","0.11846826847044","0.045661324017044","0.109943585563033","0.0454162062299306","0.111838240915953","0.0506092815794687","0.117051948099149","0.0470123741029745","-0.0559645856235436","0.108362113209373","0.0646546362819927","0.0351453369962891","0.933609958506224","0.979253112033195","0.946058091286307","0.970954356846473","1","0.302904564315353",NA,"0.821576763485477",NA,NA,"0.053941908713693","0.224066390041494",NA,NA,"0","1","0.0482"
"160","Cond64","0.9","0.6","0.3","10","1","0.6","2","0.139143820099794","0.187231611211066","0.0163240764070364","0.0553097941488096","0.0196563952458165","-0.00605673674404104","-0.00476397845723528","0.000127472690213565","0.00255876279106106","0.0706333749918569","-0.0161744502033188","-0.291837549546252","0.0280604488966007","0.0462623813817997","0.122231165370384","0.0451532517233847","0.107873199079552","0.0458007573453416","0.111056809638746","0.0511052162695343","0.115503141657137","0.0477574952330614","-0.0914198575934115","0.131816963761816","0.0707306600961916","0.0427228282049093","0.918604651162791","0.957364341085271","0.961240310077519","0.972868217054264","1","0.298449612403101",NA,"0.941860465116279",NA,"0.0387596899224806",NA,"0.228682170542636",NA,"0",NA,"1","0.0516"
"161","Cond65","0.45","0","0","30","1","0.6","2","0.000245735777316571","0.313040534137806","-0.000541949282755406","0.103460390731106","0.000846624687144164","-0.00545052030924475","0.00352090612661653","-0.000756297986973132","0.000433575163369516","0.000846624687144164","-0.00870577403698994","0.00352090612661653","-0.000756297986973132","0.0041907358004899","0.0877611643652113","0.0266966388260562","0.0640262544659336","0.027177899222345","0.0855940380681815","0.0270408293653833","0.0738502470813363","0.0262994741844719","-0.0246934542482987","0.0128926544487352","0.15343694078856","-0.0323213001375361","0.915337423312883","0.947239263803681","0.966257668711656","0.932515337423313","1",NA,"0.0846625766871166","1",NA,NA,"0.0337423312883436","0.965030674846626",NA,NA,"0.00122699386503067","1","0.326"
"162","Cond66","0.45","0","0.3","30","1","0.6","2","2.8719504528874e-05","0.311935096754417","0.0823370798312876","0.10334342412855","0.000783780619231772","-0.00295866735401617","-0.000385375740678198","-0.000802783947157322","-0.0010422025535058","0.000783780619231772","-0.00474244063075964","-0.00468046403233932","-0.000802783947157322","-0.0100848463489017","0.0866571553531306","0.0272882780504964","0.0643255637035658","0.0275484146002681","0.0842655848551066","0.0278562590723989","0.073246548797567","0.0263995266868693","-0.0275980729840283","0.0208141027019512","0.138684911260352","-0.041704320559618","0.917330067360686","0.953459889773423","0.966932026944274","0.932026944274342","1",NA,"0.0826699326393141","1",NA,"0.200244947948561",NA,"0.958971218616044",NA,NA,"0.00306184935701163","1","0.3266"
"163","Cond67","0.45","0.6","0","30","1","0.6","2","0.313278938448079","0.312947121241156","0.000255391385010408","0.103503402338773","-0.0174844813025663","-0.00809415302513565","0.00182544594041994","0.000390689858757057","-0.00180068596643076","-0.0279056124698023","-0.0129321416874423","0.00182544594041994","0.000390689858757057","-0.0173973601422011","0.0840899198318622","0.0346915304463034","0.0691643669822713","0.0280244769594119","0.0780644314299355","0.0372022618679621","0.0791393135727544","0.026199631262851","-0.0716552996360869","0.0723730371464844","0.144220890405025","-0.0651161375537484","0.906784660766962","0.96401179941003","0.95929203539823","0.929203539823009","1","0.920353982300885",NA,"1",NA,NA,"0.0412979351032448","0.946312684365782",NA,NA,"0.024188790560472","1","0.339"
"164","Cond68","0.45","0.6","0.3","30","1","0.6","2","0.313571527466232","0.380708720623753","0.0819722053821829","0.102450427958794","-0.0119140387013726","-0.00958897879291904","-0.00288617704403836","-0.00315127527602269","-0.00078217227617107","-0.0189973222340087","-0.0125935896309499","-0.0352092154966674","-0.0612989598713075","-0.00763464137490634","0.0842034943034181","0.033630539116478","0.067120729354328","0.0265610481549691","0.0783685863752186","0.0361797496652125","0.0768411859151888","0.0252010361373523","-0.0692953181630923","0.07580046635308","0.144820484735004","-0.051203251079622","0.910280373831776","0.967601246105919","0.962616822429907","0.933333333333333","0.998753894080997","0.91588785046729",NA,"1",NA,"0.193769470404984",NA,"0.960747663551402",NA,"0.140809968847352",NA,"1","0.321"
"165","Cond69","0.9","0","0","30","1","0.6","2","0.00010918168210235","0.142611265616125","-0.000205642786544768","0.0513290621261998","-0.000878883180381556","-0.00273058800632952","0.00192637553127902","0.000183129110283975","0.000757428904346594","-0.000878883180381556","-0.00957353542349034","0.00192637553127902","0.000183129110283975","0.0147563363321221","0.0731890419425923","0.022269291395845","0.0656283909021656","0.0227310398936254","0.0756793929537259","0.0242813792256224","0.0739906854517994","0.023505083406174","0.0340262824192584","0.0903525753923529","0.127418856910568","0.034052270207208","0.944029850746269","0.967350746268657","0.960820895522388","0.953358208955224","1",NA,"0.0559701492537313","0.999067164179104",NA,NA,"0.0391791044776119","0.624067164179104",NA,NA,"0","1","0.2144"
"166","Cond70","0.9","0","0.3","30","1","0.6","2","0.000177991377205077","0.141341172205631","0.015894571370067","0.0510410528882903","0.00448002098830041","-0.000645156814552193","0.00221350121677209","0.000179540569650302","-5.73369406858375e-05","0.00448002098830041","-0.00228226780804383","0.139261460107104","0.000179540569650302","-0.00112334948911265","0.0682098900681126","0.0227386613006265","0.0670362605522731","0.0238441265098616","0.0759639814362744","0.0241803792996601","0.0737828812621497","0.0236269622954971","0.113679869010474","0.0634038204788206","0.100641364155684","-0.0091076607178148","0.952121871599565","0.953210010881393","0.952121871599565","0.955386289445049","1",NA,"0.0478781284004353","1",NA,"0.0478781284004353",NA,"0.606093579978237",NA,NA,"0.00108813928182807","1","0.1838"
"167","Cond71","0.9","0.6","0","30","1","0.6","2","0.138743889094136","0.141025115979305","0.000486653695299158","0.050937038680207","-0.00438751304134175","-0.00045580330327516","0.00513397242799513","0.001085104391959","-0.000200804029041149","-0.0158115541880367","-0.00161603591002203","0.00513397242799513","0.001085104391959","-0.00394220069018615","0.070873555385223","0.0251320976547122","0.0666793874419021","0.0238381319684732","0.0755679420821543","0.0263663162603374","0.0754850530813936","0.0237519576633972","0.0662360829990212","0.0491092555258212","0.132059786049532","-0.00361497726373805","0.95954356846473","0.95954356846473","0.963692946058091","0.952282157676348","1","0.451244813278008",NA,"0.996887966804979",NA,NA,"0.0363070539419087","0.589211618257261",NA,NA,"0.00103734439834025","1","0.1928"
"168","Cond72","0.9","0.6","0.3","30","1","0.6","2","0.139094446789566","0.185959551222046","0.0152219529223126","0.0554189096937476","-0.000455950200336516","0.00513798643886264","-0.00179204324759798","-0.000599026309576844","0.000556562350714607","-0.00163899498096537","0.0138147957582658","-0.117727551566079","-0.141460678113365","0.0100428238987423","0.073569607069751","0.0245942028224689","0.0640084899455227","0.0237691609235623","0.0741056051567313","0.026349266181258","0.0745717731734423","0.0235413114930925","0.00728559126966815","0.071360855704813","0.165029408394261","-0.00958592653743646","0.935422602089269","0.962962962962963","0.969610636277303","0.945868945868946","1","0.493827160493827",NA,"1",NA,"0.043684710351377",NA,"0.672364672364672",NA,"0.000949667616334283",NA,"1","0.2106"
"169","Cond73","0.45","0","0","5","1.5","0.6","2","-0.000142683361806839","0.30058345678533","0.000219244588839844","0.100065262701181","0.0411992941957397","-0.0174927534058809","0.0113900839865796","-0.000533390723498644","-0.00520495419205674","0.0411992941957397","-0.0290979975960119","0.0113900839865796","-0.000533390723498644","-0.052015595138145","0.133441345257147","0.0795230037404161","0.106726122545863","0.0956673810298724","0.160464885809532","0.224882446969265","0.168650893808495","0.296245033213894","0.202512500906745","1.82789175951327","0.580221315882828","2.09661485476843","0.885093167701863","0.919254658385093","0.93167701863354","0.944099378881988","1",NA,"0.114906832298137","0.937888198757764",NA,NA,"0.0683229813664596","0.319875776397516",NA,NA,"0","1","0.0644"
"170","Cond74","0.45","0","0.3","5","1.5","0.6","2","0.000429102227390529","0.301081407737815","0.11007146221061","0.100120323212195","0.0268271554534753","-0.0299102150275338","0.000660621578990832","0.00387509482918993","-0.000287188209387038","0.0268271554534753","-0.0496713085877092","0.00600175164137277","0.00387509482918993","-0.00286843070590549","0.145202483058753","0.0784108822493995","0.10532629461706","0.089627626254924","0.110825760580572","0.0745111051201345","0.108534683187182","0.0814836680502566","-0.236750238384498","-0.0497351517721872","0.0304614206906853","-0.0908643745791501","0.851744186046512","0.912790697674419","0.947674418604651","0.930232558139535","1",NA,"0.148255813953488","0.941860465116279",NA,"0.188953488372093",NA,"0.319767441860465",NA,NA,"0.00872093023255814","1","0.0688"
"171","Cond75","0.45","0.6","0","5","1.5","0.6","2","0.300409764635717","0.300210938515664","-1.05326906598399e-05","0.0998104888965696","-0.0716438537414374","-0.0337566840983888","0.00173589904389417","-0.000905133569766703","-0.00182799653333954","-0.11924355026927","-0.0562216091547037","0.00173589904389417","-0.000905133569766703","-0.0183146736735638","0.126633311658862","0.0804056237826871","0.128472032856563","0.0999768603295167","0.105491381440851","0.081852028658039","0.11843793329555","0.0872065836769884","-0.166953939220713","0.0179888521138906","-0.0781033765708058","-0.127732323364011","0.871951219512195","0.954268292682927","0.926829268292683","0.929878048780488","1","0.661585365853659",NA,"0.905487804878049",NA,NA,"0.0731707317073171","0.283536585365854",NA,NA,"0.0182926829268293","1","0.0656"
"172","Cond76","0.45","0.6","0.3","5","1.5","0.6","2","0.299851823890719","0.356777794905552","0.110549560001055","0.0998799975988523","-0.053983901042679","-0.0342672714941523","0.00583083345791404","-0.00249016375967938","-0.00468961601268549","-0.0900176299450381","-0.0480232682407039","0.0527440675282508","-0.0375607451541911","-0.0469525042593651","0.139699971065207","0.08612716196186","0.112054382555418","0.0856666175562266","0.10613274408623","0.0847128422720945","0.116402900355436","0.0822282653657339","-0.240280844176473","-0.0164212968075259","0.0388072086146841","-0.0401364299020674","0.858208955223881","0.921641791044776","0.936567164179104","0.91044776119403","0.98134328358209","0.66044776119403",NA,"0.947761194029851",NA,"0.190298507462687",NA,"0.272388059701493",NA,"0.0373134328358209",NA,"1","0.0536"
"173","Cond77","0.9","0","0","5","1.5","0.6","2","-0.000183472881798243","0.140876431849842","0.000168708664215198","0.0511722888088951","0.00971692792343029","0.00619227426001406","0.00070900562386149","7.55929629992469e-06","0.00226679545205919","0.00971692792343029","0.0219776799380265","0.00070900562386149","7.55929629992469e-06","0.0442973238997501","0.133796100134414","0.0572045576109435","0.124330222470982","0.102982467315967","0.114921281432727","0.0704526504082792","0.115896825109098","0.0837385021198997","-0.141071516155739","0.231591561068226","-0.0678306303509747","-0.186866422000005","0.884297520661157","0.971074380165289","0.929752066115702","0.966942148760331","1",NA,"0.115702479338843","0.56198347107438",NA,NA,"0.0702479338842975","0.132231404958678",NA,NA,"0","1","0.0484"
"174","Cond78","0.9","0","0.3","5","1.5","0.6","2","-0.000162068078250182","0.140872628851211","0.0734989977484891","0.0505506659683302","-0.00331477717727681","-1.80960863974924e-05","0.0164963571806438","-0.000645772044943308","0.00644244322698403","-0.00331477717727681","-6.42285394438856e-05","0.224443294275845","-0.000645772044943308","0.127445269089436","0.118142674258437","0.0831899202127086","0.121783138753089","0.0961786710956569","0.11296170182549","0.0770894055392062","0.112482920444903","0.0848198695466997","-0.0438535225773986","-0.0733323779840628","-0.0763670439389934","-0.118101044852865","0.94017094017094","0.952991452991453","0.914529914529915","0.961538461538462","1",NA,"0.0598290598290598","0.551282051282051",NA,"0.153846153846154",NA,"0.132478632478632",NA,NA,"0","1","0.0468"
"175","Cond79","0.9","0.6","0","5","1.5","0.6","2","0.138913401597039","0.140706175509483","0.000191322459842584","0.0505196704941815","0.0199144688506125","0.0044716555443542","-0.00700367558224554","-0.00385010043822711","-0.00291113205747992","0.0716794370509351","0.0158900472142135","-0.00700367558224554","-0.00385010043822711","-0.0576237340624618","0.113754524590984","0.0685575910560973","0.112120070943437","0.0899198992428423","0.111434824997334","0.0757799948634834","0.116377549046297","0.0836299924752652","-0.0203921523296832","0.105347981107976","0.0379724884852035","-0.0699501091587111","0.91566265060241","0.939759036144578","0.959839357429719","0.939759036144578","1","0.289156626506024",NA,"0.473895582329317",NA,NA,"0.0401606425702811","0.124497991967871",NA,NA,"0","1","0.0498"
"176","Cond80","0.9","0.6","0.3","5","1.5","0.6","2","0.139038466898562","0.178247438142582","0.0725138754506317","0.054873961421151","-0.0522860145550412","-0.00451145718081303","0.0099485154403988","0.0035516610706143","0.00448835392955","-0.18802715436005","-0.0126550407338934","0.137194645556792","0.176134906298235","0.0817938747870311","0.122908069595453","0.0652980797753487","0.116912273622488","0.0960797041576084","0.177991170165372","0.236626729031907","0.187910766732221","0.239030466606741","0.4481650452344","2.62379307088351","0.607280064871443","1.48783516459041","0.92","0.96","0.94","0.972","0.992","0.236",NA,"0.68",NA,"0.144",NA,"0.124",NA,"0.004",NA,"1","0.05"
"177","Cond81","0.45","0","0","10","1.5","0.6","2","7.33564358391852e-05","0.298740141303081","8.95808827476701e-05","0.100106207276826","0.0371595427000951","-0.00643624052175718","0.0379135178382783","-0.00300925735162448","-0.00328144147005888","0.0371595427000951","-0.0107723061482176","0.0379135178382783","-0.00300925735162448","-0.032779600379671","0.149217047476195","0.051597707460975","0.105276756524704","0.0519013881836865","0.112692964930187","0.0526084879957898","0.111846958802269","0.0522223143209559","-0.244771513468226","0.0195896404036802","0.062408859224527","0.00618338253561914","0.847507331378299","0.93841642228739","0.944281524926686","0.935483870967742","1",NA,"0.152492668621701","0.997067448680352",NA,NA,"0.0557184750733138","0.521994134897361",NA,NA,"0","1","0.0682"
"178","Cond82","0.45","0","0.3","10","1.5","0.6","2","0.000533432750502354","0.301438268060521","0.110278749353933","0.100393574589587","0.0194128388821981","-0.018708521675921","0.00979134912862442","0.00194593778070589","0.00103789969741565","0.0194128388821981","-0.0310320945583538","0.0887872703126119","0.00194593778070589","0.0103383080207934","0.152361071852234","0.0555219962112421","0.108948743482301","0.0539971303582423","0.111776025434575","0.0544248886577606","0.109530146728091","0.0539918248393065","-0.266374119873743","-0.0197598722730967","0.00533648417785716","-9.82555721134912e-05","0.852367688022284","0.930362116991644","0.933147632311978","0.944289693593315","1",NA,"0.15041782729805","0.997214484679666",NA,"0.211699164345404",NA,"0.512534818941504",NA,NA,"0","1","0.0718"
"179","Cond83","0.45","0.6","0","10","1.5","0.6","2","0.30058774213273","0.301008723670815","0.000168443459283981","0.0996171922229291","-0.0406686512432531","-0.0270572381793902","0.0164138924391688","0.00685157092837409","-0.00432565630607789","-0.0676485523905615","-0.0449442757828178","0.0164138924391688","0.00685157092837409","-0.0434227888736082","0.129119828079544","0.0575564800132739","0.120320394583864","0.0485645576387142","0.103769298599177","0.0626270109040848","0.118125343412108","0.0507466911961314","-0.196333358380483","0.0880966120520493","-0.0182433840858622","0.0449326353109357","0.890804597701149","0.956896551724138","0.933908045977011","0.959770114942529","1","0.71264367816092",NA,"0.991379310344828",NA,NA,"0.0660919540229885","0.53735632183908",NA,NA,"0.0114942528735632","1","0.0696"
"180","Cond84","0.45","0.6","0.3","10","1.5","0.6","2","0.299282954456219","0.356226027331066","0.110387387948782","0.100314344557447","-0.0744474088642213","-0.0262330878760724","0.0069539233761605","-0.00819871021090808","-0.00515297043928501","-0.124376292995851","-0.0368208466863262","0.0629956329738231","-0.124083518895185","-0.051368231153961","0.128815446679984","0.059669387641206","0.107499362996218","0.0562945056706837","0.102845627924265","0.0612193251931083","0.11020727348616","0.0515066591588677","-0.20160484961276","0.0259754224598738","0.0251900142890868","-0.0850499787639021","0.866141732283465","0.956692913385827","0.960629921259842","0.921259842519685","0.980314960629921","0.669291338582677",NA,"0.996062992125984",NA,"0.21259842519685",NA,"0.519685039370079",NA,"0.0433070866141732",NA,"1","0.0508"
"181","Cond85","0.9","0","0","10","1.5","0.6","2","-0.000240280328243841","0.140708616986796","0.000182256622110855","0.0505366286599142","0.0109419944506048","-0.00521274842187156","0.0174672635446927","0.002944957669053","-0.00105842604435942","0.0109419944506048","-0.0185232025354948","0.0174672635446927","0.002944957669053","-0.0209437406575355","0.115088214848485","0.043262244977262","0.118582699244516","0.050384503364618","0.114527509458189","0.0483756613642721","0.114896423189047","0.0491343888894341","-0.00487196183409584","0.118195816922991","-0.0310861203105846","-0.0248114874952168","0.922178988326848","0.968871595330739","0.933852140077821","0.937743190661479","1",NA,"0.0778210116731518","0.821011673151751",NA,NA,"0.066147859922179","0.202334630350195",NA,NA,"0","1","0.0514"
"182","Cond86","0.9","0","0.3","10","1.5","0.6","2","5.89580569393584e-05","0.14057560835236","0.073584378771382","0.0502164476687495","0.0416112200711427","-0.00425312503140612","0.0059940519642334","0.00169355889667505","0.00310548664227492","0.0416112200711427","-0.0151275355705573","0.0814582125216578","0.00169355889667505","0.061842021617302","0.115908109415458","0.0430381226548207","0.108447581205082","0.0478239171489542","0.113582788723633","0.0483436177171201","0.113743715548068","0.0467231769746815","-0.0200617601611488","0.12327431437591","0.048835891811832","-0.0230165206008588","0.934615384615385","0.973076923076923","0.953846153846154","0.957692307692308","1",NA,"0.0653846153846154","0.834615384615385",NA,"0.0923076923076923",NA,"0.25",NA,NA,"0","1","0.052"
"183","Cond87","0.9","0.6","0","10","1.5","0.6","2","0.139686921555884","0.140571226179531","9.13006800010603e-06","0.0508750353337109","-0.0065836651743071","-0.00506715352021258","0.0129755252490802","0.00306041244187266","-0.00412981627620567","-0.0235657894847128","-0.0180234378611063","0.0129755252490802","0.00306041244187266","-0.0811756935226964","0.120709441028185","0.0476905422106223","0.130686631473727","0.0495141526472617","0.110945064733864","0.0523929533504116","0.115203317022511","0.0497298764389322","-0.0808915707930523","0.0986025933406541","-0.118476651181639","0.00435681073262659","0.923636363636364","0.967272727272727","0.916363636363636","0.96","1","0.250909090909091",NA,"0.745454545454545",NA,NA,"0.0836363636363636","0.181818181818182",NA,NA,"0.00363636363636364","1","0.055"
"184","Cond88","0.9","0.6","0.3","10","1.5","0.6","2","0.138559869645312","0.178869480612187","0.0722877764128017","0.0554445342404515","0.00863363759701645","-0.0165179517153452","0.00932973314092424","0.00568500579293436","0.0056049566833842","0.0311548993915663","-0.0461731975147798","0.129063772658416","0.283790977448654","0.101091239383068","0.128385373588946","0.0477532527274892","0.110527929805656","0.0470208210757745","0.110626163330312","0.052311192715178","0.114537505043131","0.0473617893927077","-0.138327363641079","0.0954477386849298","0.0362765795444142","0.00725143264477933","0.889679715302491","0.96797153024911","0.94661921708185","0.94661921708185","0.99288256227758","0.316725978647687",NA,"0.879003558718861",NA,"0.096085409252669",NA,"0.259786476868327",NA,"0.00711743772241993",NA,"1","0.0562"
"185","Cond89","0.45","0","0","30","1.5","0.6","2","-0.000115086639956626","0.29928952004208","0.000162923632599095","0.100167020736677","-0.00154984472966024","-0.00665265831248927","0.00151977908702466","-0.000712006149442848","0.000319722691201575","-0.00154984472966024","-0.0111140849695538","0.00151977908702466","-0.000712006149442848","0.00319189578416309","0.0876980168187307","0.0265249045577368","0.0676903924328874","0.0264194748082317","0.0847054365535948","0.0268817933640413","0.0753060747004569","0.0260440707857532","-0.0341236937127267","0.013454857322017","0.112507580379596","-0.0142093673399417","0.917675544794189","0.947336561743341","0.955811138014528","0.941283292978208","1",NA,"0.0823244552058111","1",NA,NA,"0.0441888619854722","0.950968523002421",NA,NA,"0","1","0.3304"
"186","Cond90","0.45","0","0.3","30","1.5","0.6","2","-0.000190973881622948","0.300620579804888","0.109731600404874","0.100351065766566","0.00265166939177718","-0.00940310315383603","9.21655286124513e-05","-0.000511929266245634","-0.00140471594610884","0.00265166939177718","-0.0156394867575916","0.000839917838365521","-0.000511929266245634","-0.0139980172146498","0.0859988255782207","0.0288687259838976","0.0656212254561956","0.0268448580292108","0.0840524781112919","0.0281770183465348","0.0744986146996942","0.0259002898758948","-0.0226322563574832","-0.0239604490253085","0.135282283769976","-0.0351861854619676","0.91596130592503","0.941958887545345","0.957073760580411","0.939540507859734","1",NA,"0.0840386940749698","1",NA,"0.316807738814994",NA,"0.948004836759371",NA,NA,"0.00362756952841596","1","0.3308"
"187","Cond91","0.45","0.6","0","30","1.5","0.6","2","0.300134423531665","0.298515344257797","0.000247891963289613","0.0999909461988847","-0.00507748406624098","-0.00420439509639407","0.00370065567639996","0.00176988144278305","-0.000498727250955563","-0.00845868329013131","-0.00704217585003458","0.00370065567639996","0.00176988144278305","-0.00498772408817479","0.0816029274928684","0.0345849230776992","0.0723068041923077","0.02734935619079","0.0783234558505223","0.0367990907575288","0.0798297622645808","0.0260653914412028","-0.040188161664086","0.0640211827233289","0.104042187402792","-0.0469467997941223","0.910411622276029","0.964285714285714","0.953389830508475","0.933414043583535","1","0.919491525423729",NA,"1",NA,NA,"0.0466101694915254","0.944915254237288",NA,NA,"0.0169491525423729","1","0.3304"
"188","Cond92","0.45","0.6","0.3","30","1.5","0.6","2","0.299666626256669","0.357229169075562","0.110665211348249","0.100500058660202","-0.0127973141909445","-0.00645738806547796","0.000235748625019697","-0.00160525900204272","-0.000685340404752046","-0.0213525849554954","-0.00903815900894703","0.00213028667408249","-0.0242028005653669","-0.00681930352965491","0.0838879804510245","0.0355019781363387","0.0693119933022052","0.0257652095725328","0.0777485637324807","0.0353407050047635","0.0762401439946827","0.0246944397710744","-0.0731858924906184","-0.00454265198845727","0.0999560157254497","-0.0415587460464483","0.905070754716981","0.951650943396226","0.955188679245283","0.930424528301887","0.996462264150943","0.909198113207547",NA,"1",NA,"0.324882075471698",NA,"0.966981132075472",NA,"0.246462264150943",NA,"1","0.3392"
