,Cond.,Rho,HetInd,a.p.cs,b.s,K,Nbar,postVar,missingRate,Method,a.para,cp.para,b.para,beta1.para,a.bias,cp.bias,b.bias,ab.bias,beta1.bias,beta2.bias,a.Ebias,cp.Ebias,b.Ebias,ab.Ebias,beta1.Ebias,beta2.Ebias,a.empSE,cp.empSE,b.empSE,beta1.empSE,beta2.empSE,a.meanSE,cp.meanSE,b.meanSE,beta1.meanSE,beta2.meanSE,a.seRbias,cp.seRbias,b.seRbias,beta1.seRbias,beta2.seRbias,a.CoverageRate,cp.CoverageRate,b.CoverageRate,beta1.CoverageRate,beta2.CoverageRate,ab.CoverageRate,a.power,a.typeIerror,cp.power,cp.typeIerror,b.power,b.typeIerror,beta1.power,beta1.typeIerror,beta2.power,beta2.typeIerror,ab.power,ab.typeIerror,ConvergenceRate,posDefRate
245,Cond53,0.9,1,0,0,5,80,1.5,0.4,PSMMA,0.000356538,0.142916628,0.000466845,0.045021793,0.045642393,-0.003777454,0.167745493,0.000429107,0.021698132,0.322474746,0.045642393,-0.013215585,0.167745493,0.000429107,0.481947313,13.62926224,0.22548712,0.069653738,1.817052175,0.291003607,3.252666035,0.107979166,0.080520927,2.642508412,0.13745455,4.431977202,-0.521129342,0.15601731,0.454283178,-0.527653451,0.362567554,0.964285714,0.979591837,0.994897959,0.913265306,1,1,NA,0.035714286,0.443877551,NA,NA,0.005102041,0.076530612,NA,0,NA,NA,0.020408163,1,0.0392
246,Cond54,0.9,1,0,0.3,5,80,1.5,0.4,PSMMA,-6.56E-05,0.142967009,0.073266921,0.045462979,-0.008537236,-0.008899484,0.138106102,-0.012015223,-0.003257938,0.204489543,-0.008537236,-0.031124259,1.884972108,-0.012015223,-0.071661347,8.267664486,0.090884039,0.077708189,3.027487525,0.186171258,3.423308632,0.094223204,0.082540504,4.716754735,0.13397227,6.983534331,0.036740936,0.062185401,0.557976605,-0.280381562,1.039995537,0.951754386,0.964912281,0.986842105,0.929824561,1,1,NA,0.048245614,0.464912281,NA,0.013157895,NA,0.070175439,NA,0,NA,NA,0.00877193,1,0.0456
247,Cond55,0.9,1,0.6,0,5,80,1.5,0.4,PSMMA,0.140402915,0.142465184,-0.000701044,0.051191493,-0.00918001,-0.009549366,0.064494912,-0.006407281,-0.000365901,0.203026796,-0.032691665,-0.033514737,0.064494912,-0.006407281,-0.007147698,8.727625903,0.113553931,0.083729871,1.02204684,0.137864601,1.845048589,0.106194894,0.080676332,1.00762563,0.128234323,1.532391621,-0.064806537,-0.036468932,-0.014110126,-0.06985316,-0.169457308,0.914814815,0.959259259,0.981481481,0.907407407,0.996296296,1,0.307407407,NA,0.448148148,NA,NA,0.018518519,0.133333333,NA,0.003703704,NA,NA,0.014814815,1,0.054
248,Cond56,0.9,1,0.6,0.3,5,80,1.5,0.4,PSMMA,0.142463344,0.181131954,0.072430778,0.050669451,-0.044259288,-0.028245784,0.120109904,-0.002411969,0.015760226,0.275808654,-0.155335703,-0.077970185,1.658271638,-0.116873329,0.311040003,11.42450324,0.094438219,0.081017319,1.833943671,0.127780578,1.973195657,0.09318358,0.08003576,1.540520761,0.109061717,2.098576266,-0.013285293,-0.012115433,-0.159995596,-0.146492223,0.063541904,0.913580247,0.950617284,0.991769547,0.946502058,0.991769547,0.995884774,0.316872428,NA,0.567901235,NA,0.041152263,NA,0.131687243,NA,0.008230453,NA,0.028806584,NA,1,0.0486
249,Cond57,0.45,1,0,0,5,120,1.5,0.4,PSMMA,-0.000349559,0.305938388,-4.07E-05,0.100020666,0.000249132,-0.014384669,0.168437857,-0.01389813,-0.015979362,0.493665805,0.000249132,-0.023509094,0.168437857,-0.01389813,-0.159760602,13.32225949,0.119605483,0.062852489,1.720284713,0.191525439,2.600295051,0.080440804,0.062338365,2.048369718,0.103604177,3.935155168,-0.327448861,-0.008179862,0.190715527,-0.459057879,0.513349482,0.923387097,0.947580645,0.97983871,0.85483871,0.991935484,1,NA,0.076612903,0.983870968,NA,NA,0.02016129,0.290322581,NA,0,NA,NA,0.016129032,1,0.0496
250,Cond58,0.45,1,0,0.3,5,120,1.5,0.4,PSMMA,-0.000118822,0.306056901,0.110815289,0.100325252,0.014370035,-0.007333229,0.221103743,-0.010346612,0.005790408,0.032219209,0.014370035,-0.011980173,1.995245824,-0.010346612,0.057716353,0.878213958,0.104932134,0.06381298,1.627866629,0.13682124,1.906207239,0.078178765,0.06238381,1.214125663,0.101912389,1.840519371,-0.254958785,-0.022396235,-0.254161465,-0.255142046,-0.034459983,0.905737705,0.946721311,0.987704918,0.889344262,0.995901639,1,NA,0.094262295,0.975409836,NA,0.057377049,NA,0.307377049,NA,0.016393443,NA,NA,0.012295082,1,0.0488
251,Cond59,0.45,1,0.6,0,5,120,1.5,0.4,PSMMA,0.302071497,0.306762319,0.000867109,0.099759505,-0.028404504,-0.004261457,-0.045372334,-0.005805018,-0.009954161,0.042073673,-0.047016194,-0.006945862,-0.045372334,-0.005805018,-0.099781583,1.142168099,0.086650525,0.09188523,0.748402203,0.125082002,0.480393703,0.0733076,0.070799904,0.328621012,0.094320148,0.321156706,-0.153985506,-0.229474601,-0.5609032,-0.245933493,-0.331471866,0.904545455,0.945454545,0.936363636,0.9,0.954545455,1,0.927272727,NA,0.959090909,NA,NA,0.063636364,0.368181818,NA,0.090909091,NA,NA,0.045454545,1,0.044
252,Cond60,0.45,1,0.6,0.3,5,120,1.5,0.4,PSMMA,0.299242106,0.363052526,0.110124942,0.100556451,-0.001681091,-0.010619876,-0.027931411,-0.020171373,-0.003910653,0.178186969,-0.002808915,-0.014625812,-0.253633832,-0.306053308,-0.038890129,4.799014012,0.110281787,0.101562521,0.405340111,0.156562951,0.503610709,0.084920013,0.070265543,0.280639932,0.112243564,0.370238637,-0.229972464,-0.308154794,-0.307643323,-0.283077106,-0.264831684,0.918269231,0.932692308,0.932692308,0.903846154,0.927884615,1,0.913461538,NA,0.980769231,NA,0.144230769,NA,0.322115385,NA,0.105769231,NA,0.153846154,NA,1,0.0416
253,Cond61,0.9,1,0,0,5,120,1.5,0.4,PSMMA,-0.00034634,0.142543095,0.000644984,0.044875585,0.006914556,0.005324979,0.323639962,-0.010929963,0.004267135,0.397505076,0.006914556,0.018678487,0.323639962,-0.010929963,0.095088111,16.52636789,0.101512832,0.067900623,2.33208229,0.164743006,3.887118537,0.079751916,0.068062066,3.524658646,0.121100464,6.71375265,-0.214366161,0.002377625,0.511378334,-0.264912871,0.727179808,0.936507937,0.947089947,0.989417989,0.899470899,0.994708995,1,NA,0.068783069,0.624338624,NA,NA,0.010582011,0.095238095,NA,0.005291005,NA,NA,0.010582011,1,0.0378
254,Cond62,0.9,1,0,0.3,5,120,1.5,0.4,PSMMA,0.000255223,0.143032306,0.073409784,0.045199432,0.005475077,0.00802897,0.228106231,-0.038212884,-0.003572352,0.600947193,0.005475077,0.028066982,3.107300141,-0.038212884,-0.079035338,23.75422222,0.085205618,0.071852942,2.92093083,0.15613328,3.316451625,0.076340168,0.066374361,3.910890007,0.10899245,5.295828447,-0.10404772,-0.076247134,0.338919076,-0.301926858,0.596835728,0.959641256,0.955156951,0.99103139,0.901345291,0.99103139,1,NA,0.040358744,0.609865471,NA,0.00896861,NA,0.089686099,NA,0.004484305,NA,NA,0.031390135,1,0.0446
255,Cond63,0.9,1,0.6,0,5,120,1.5,0.4,PSMMA,0.140620257,0.142578031,-0.000182132,0.05086759,0.010249508,0.005272628,0.040155886,0.005167461,9.72311998067296e-05,0.117245089,0.036443925,0.018490325,0.040155886,0.005167461,0.001911457,4.941171276,0.106120029,0.061143339,0.584583076,0.152362416,0.859521155,0.079316925,0.069682475,0.514350181,0.097616643,0.767479823,-0.25257347,0.139657669,-0.120141854,-0.359312844,-0.107084429,0.918781726,0.964467005,1,0.908629442,1,1,0.532994924,NA,0.573604061,NA,NA,0,0.162436548,NA,0,NA,NA,0.015228426,1,0.0394
256,Cond64,0.9,1,0.6,0.3,5,120,1.5,0.4,PSMMA,0.141484048,0.181401769,0.072089084,0.050799938,-0.007826992,0.005380283,0.008142115,-0.001185837,0.026947869,0.206199115,-0.027660334,0.014829742,0.112945189,-0.058132351,0.5304705,8.709064925,0.083543382,0.072934081,0.85937087,0.136697509,1.218370671,0.075504204,0.069122332,0.699246161,0.097110354,0.883632925,-0.09622759,-0.052262938,-0.18632783,-0.289596757,-0.274742124,0.945812808,0.960591133,0.990147783,0.911330049,0.990147783,1,0.502463054,NA,0.733990148,NA,0.044334975,NA,0.192118227,NA,0.009852217,NA,0.054187192,NA,1,0.0406
257,Cond65,0.45,1,0,0,10,80,1.5,0.4,PSMMA,0.000786897,0.305770634,6.91375893128802e-05,0.100212899,-0.001994601,-0.012119308,0.001446391,-0.002207473,0.000218251,0.025999342,-0.001994601,-0.019817645,0.001446391,-0.002207473,0.002177878,0.703475531,0.061588485,0.038147745,0.236148471,0.0697363,0.389426576,0.058355253,0.042850232,0.158851563,0.06632766,0.222233405,-0.052497342,0.123270383,-0.327323347,-0.048878987,-0.429331694,0.929961089,0.961089494,0.945525292,0.937743191,0.953307393,1,NA,0.068093385,1,NA,NA,0.054474708,0.404669261,NA,0.058365759,NA,NA,0.005836576,1,0.1028
258,Cond66,0.45,1,0,0.3,10,80,1.5,0.4,PSMMA,4.1613924094004e-05,0.306623594,0.109773926,0.100286244,0.001811919,-0.024360201,0.010766849,-0.003140571,0.007453512,0.011433849,0.001811919,-0.039723299,0.098082027,-0.003140571,0.074322377,0.312436133,0.059513318,0.039479681,0.241662552,0.068822044,0.424300384,0.057780116,0.043427063,0.152025166,0.065350531,0.214802774,-0.029122924,0.099985158,-0.370919638,-0.050441873,-0.493748339,0.933797909,0.965156794,0.945993031,0.930313589,0.933797909,1,NA,0.066202091,1,NA,0.224738676,NA,0.465156794,NA,0.069686411,NA,NA,0.005226481,1,0.1148
259,Cond67,0.45,1,0.6,0,10,80,1.5,0.4,PSMMA,0.299425006,0.306377835,5.49878573810233e-05,0.099955746,-0.004606476,-0.026202917,0.006449246,0.002178183,0.002320804,0.038708167,-0.007692204,-0.042762423,0.006449246,0.002178183,0.023218318,1.060800675,0.053976166,0.050229717,0.123470618,0.066963234,0.128496965,0.05413167,0.052710292,0.124095174,0.062583092,0.120787917,0.002880984,0.049384612,0.005058339,-0.065411148,-0.059994006,0.941712204,0.945355191,0.974499089,0.948998179,0.952641166,1,0.998178506,NA,0.998178506,NA,NA,0.025500911,0.460837887,NA,0.111111111,NA,NA,0.021857923,1,0.1098
260,Cond68,0.45,1,0.6,0.3,10,80,1.5,0.4,PSMMA,0.300216826,0.363232597,0.110615362,0.100455931,-0.003809643,-0.0379713,0.024458832,0.011671568,0.000950575,0.085704212,-0.006344819,-0.052268574,0.221116051,0.175731141,0.009462612,2.309897417,0.054203381,0.054382093,0.141468907,0.063977089,0.137217849,0.054497481,0.052165728,0.124867112,0.060903481,0.119087117,0.005425859,-0.040755422,-0.11735296,-0.048042316,-0.132131001,0.947735192,0.933797909,0.93554007,0.933797909,0.888501742,1,0.987804878,NA,0.99825784,NA,0.273519164,NA,0.463414634,NA,0.210801394,NA,0.263066202,NA,1,0.1148
261,Cond69,0.9,1,0,0,10,80,1.5,0.4,PSMMA,0.000134749,0.142163152,0.000241396,0.045044884,0.008197671,0.00084899,-0.007753513,-0.000985714,-0.003305541,0.049366019,0.008197671,0.002985972,-0.007753513,-0.000985714,-0.073383268,2.042448194,0.060646288,0.04328217,0.333636985,0.068600444,0.417365565,0.056387463,0.043843277,0.186912978,0.062247461,0.274354236,-0.07022401,0.012963938,-0.439771407,-0.092608481,-0.342652441,0.947761194,0.950248756,0.927860697,0.927860697,0.922885572,1,NA,0.052238806,0.89800995,NA,NA,0.072139303,0.124378109,NA,0.087064677,NA,NA,0,1,0.0804
262,Cond70,0.9,1,0,0.3,10,80,1.5,0.4,PSMMA,7.93895292013508e-05,0.142290393,0.072313067,0.045550355,0.001997992,0.001081291,0.035145439,-0.000971307,0.003062295,0.022369195,0.001997992,0.003799594,0.486017818,-0.000971307,0.067228778,0.893232039,0.053409893,0.041395022,0.323173888,0.064586159,0.571792421,0.055891875,0.044256914,0.179370517,0.059518291,0.273560626,0.046470464,0.06913612,-0.444972122,-0.078466786,-0.521573536,0.955555556,0.960493827,0.945679012,0.930864198,0.950617284,1,NA,0.044444444,0.89382716,NA,0.118518519,NA,0.160493827,NA,0.064197531,NA,NA,0,1,0.081
263,Cond71,0.9,1,0.6,0,10,80,1.5,0.4,PSMMA,0.141791354,0.144171223,-0.000597691,0.050651384,-0.002263005,-0.010119597,0.013325822,0.003263779,-0.003288865,0.047617307,-0.007980052,-0.03509576,0.013325822,0.003263779,-0.064931403,2.028235369,0.052932947,0.0444225,0.178964739,0.06651744,0.240181358,0.055856183,0.046828683,0.152134642,0.063041513,0.198661681,0.055225252,0.054165848,-0.14991834,-0.052255886,-0.172868022,0.960093897,0.957746479,0.94600939,0.955399061,0.948356808,1,0.713615023,NA,0.84741784,NA,NA,0.05399061,0.147887324,NA,0.058685446,NA,NA,0.023474178,1,0.0852
264,Cond72,0.9,1,0.6,0.3,10,80,1.5,0.4,PSMMA,0.140238384,0.179406293,0.072728689,0.051034648,-0.007426563,-0.003296127,0.014811527,0.002854242,0.002930478,0.071466648,-0.026478355,-0.009186208,0.203654537,0.1399227,0.057421334,2.972169947,0.052443973,0.044949411,0.177165854,0.070871432,0.276665585,0.056709231,0.046422922,0.146072481,0.063494947,0.202255559,0.081329799,0.032781549,-0.175504321,-0.10408263,-0.268952953,0.963878327,0.948669202,0.941064639,0.937262357,0.927756654,1,0.716730038,NA,0.952471483,NA,0.13878327,NA,0.169201521,NA,0.087452471,NA,0.047528517,NA,1,0.1052
265,Cond73,0.45,1,0,0,10,120,1.5,0.4,PSMMA,0.001093347,0.306424484,0.000380192,0.099900158,-0.002341155,-0.012809718,-0.008226122,-0.001614638,-0.002788841,0.02674246,-0.002341155,-0.020901917,-0.008226122,-0.001614638,-0.027916278,0.72585543,0.051270232,0.034029174,0.159899085,0.063442648,0.262649069,0.04842648,0.035381514,0.124829031,0.054664727,0.184232714,-0.05546595,0.03974062,-0.219326168,-0.138359941,-0.298559426,0.930307942,0.954619125,0.943273906,0.920583468,0.954619125,1,NA,0.071312804,1,NA,NA,0.056726094,0.513776337,NA,0.092382496,NA,NA,0.003241491,1,0.1234
266,Cond74,0.45,1,0,0.3,10,120,1.5,0.4,PSMMA,0.000587643,0.306234357,0.110140002,0.09983482,0.000263044,-0.010904393,0.033276469,-0.000315729,-0.001352073,0.041467333,0.000263044,-0.017804001,0.302128821,-0.000315729,-0.013543099,1.125931069,0.04835989,0.038502469,0.247201587,0.061036544,0.475033681,0.04857743,0.036065897,0.135919616,0.055143943,0.201094575,0.004498356,-0.06328354,-0.450166896,-0.096542182,-0.576673017,0.94126506,0.945783133,0.939759036,0.914156627,0.942771084,1,NA,0.054216867,1,NA,0.30873494,NA,0.531626506,NA,0.100903614,NA,NA,0.001506024,1,0.1328
267,Cond75,0.45,1,0.6,0,10,120,1.5,0.4,PSMMA,0.30029699,0.306435241,0.000259379,0.100651433,-0.008432805,-0.018723627,0.00741915,0.003880375,-0.001753995,0.048478446,-0.014040775,-0.030550707,0.00741915,0.003880375,-0.017426432,1.318109784,0.044366539,0.044269248,0.116530572,0.055895857,0.119849206,0.045779348,0.044825999,0.10807195,0.052203025,0.105313984,0.03184403,0.012576474,-0.072587147,-0.066066291,-0.12127925,0.943037975,0.946202532,0.930379747,0.930379747,0.920886076,1,0.998417722,NA,0.998417722,NA,NA,0.069620253,0.544303797,NA,0.15664557,NA,NA,0.055379747,1,0.1264
268,Cond76,0.45,1,0.6,0.3,10,120,1.5,0.4,PSMMA,0.300272227,0.363371205,0.110122029,0.100322467,0.003723823,-0.037049621,0.023604241,0.013966773,0.00107997,0.085504075,0.006200745,-0.050980403,0.214346225,0.211191639,0.01076499,2.329058439,0.044453294,0.049048707,0.126304029,0.054346069,0.10423255,0.044377629,0.043905889,0.103817326,0.04897888,0.09387784,-0.001702135,-0.104851245,-0.17803631,-0.098759469,-0.099342389,0.944827586,0.904827586,0.92137931,0.928275862,0.83862069,1,0.997241379,NA,0.99862069,NA,0.35862069,NA,0.612413793,NA,0.300689655,NA,0.353103448,NA,1,0.145
269,Cond77,0.9,1,0,0,10,120,1.5,0.4,PSMMA,0.000876788,0.142313844,-6.54E-05,0.044950091,-0.000626403,9.53574167542518e-05,0.002450169,-0.001240883,0.00229696,0.018020619,-0.000626403,0.000335025,0.002450169,-0.001240883,0.05110024,0.731713806,0.044267276,0.034805581,0.219265975,0.052860555,0.346371595,0.046821415,0.036069747,0.144633144,0.052946091,0.221478756,0.057698117,0.036320784,-0.340375797,0.001618131,-0.360574715,0.960880196,0.953545232,0.963325183,0.943765281,0.931540342,1,NA,0.039119804,0.975550122,NA,NA,0.036674817,0.185819071,NA,0.070904645,NA,NA,0,1,0.0818
270,Cond78,0.9,1,0,0.3,10,120,1.5,0.4,PSMMA,-1.24E-05,0.14278382,0.072730223,0.044954235,-0.005583883,-0.003899151,0.008252983,-0.001094339,0.001803244,0.018961286,-0.005583883,-0.013654037,0.113473914,-0.001094339,0.040112873,0.750915836,0.04566955,0.030117758,0.238513211,0.052292983,0.465817625,0.045608051,0.036162896,0.164334324,0.050266373,0.245484762,-0.001346607,0.200716736,-0.31100536,-0.03875492,-0.473002418,0.948586118,0.984575835,0.93059126,0.948586118,0.956298201,1,NA,0.051413882,0.979434447,NA,0.143958869,NA,0.161953728,NA,0.05655527,NA,NA,0.005141388,1,0.0778
271,Cond79,0.9,1,0.6,0,10,120,1.5,0.4,PSMMA,0.140388032,0.142714752,-0.00026202,0.05057825,-0.00584383,-0.006397693,0.01203241,0.002949378,-0.004267264,0.043030578,-0.020813134,-0.022414267,0.01203241,0.002949378,-0.084369541,1.881725465,0.043977924,0.034607472,0.14977625,0.055602397,0.194700017,0.04739148,0.038574033,0.121457296,0.05444655,0.164365666,0.077619768,0.114615724,-0.189075065,-0.020787726,-0.155800458,0.97029703,0.975247525,0.952970297,0.940594059,0.955445545,1,0.836633663,NA,0.945544554,NA,NA,0.047029703,0.160891089,NA,0.071782178,NA,NA,0.014851485,1,0.0808
272,Cond80,0.9,1,0.6,0.3,10,120,1.5,0.4,PSMMA,0.141344991,0.180967447,0.072222831,0.050867486,-0.000941146,-0.010059585,0.004447673,0.001609131,0.003078922,0.072268216,-0.003329251,-0.027793909,0.061582644,0.078814549,0.060528287,3.036197236,0.045036243,0.037343408,0.151493408,0.065009317,0.193887379,0.046074127,0.037465493,0.115059689,0.050999372,0.151142567,0.023045522,0.003269253,-0.240497056,-0.215506722,-0.220462066,0.953488372,0.949260042,0.951374207,0.942917548,0.900634249,0.997885835,0.871035941,NA,0.99577167,NA,0.156448203,NA,0.23255814,NA,0.128964059,NA,0.080338266,NA,1,0.0946
273,Cond81,0.45,1,0,0,30,80,1.5,0.4,PSMMA,-0.000499953,0.306850663,-0.000158352,0.100130145,-0.000104868,-0.009699989,0.002009735,-0.000309481,-0.002756375,0.010668228,-0.000104868,-0.015805716,0.002009735,-0.000309481,-0.027527927,0.293750105,0.030007746,0.02076316,0.052148632,0.031608618,0.060763161,0.030497176,0.021980451,0.054775121,0.032147092,0.061262034,0.016310124,0.05862744,0.050365438,0.017035657,0.00821012,0.948034644,0.957361759,0.960692871,0.950033311,0.955363091,1,NA,0.052631579,1,NA,NA,0.039307129,0.844103931,NA,0.143237841,NA,NA,0,1,0.3002
274,Cond82,0.45,1,0,0.3,30,80,1.5,0.4,PSMMA,-0.000599419,0.306295484,0.109802019,0.099886943,0.001882596,-0.009973824,0.013185145,-4.29E-05,0.002500059,0.012346329,0.001882596,-0.016281376,0.120081082,-4.29E-05,0.025028886,0.33908212,0.02978361,0.02223611,0.052773363,0.03093246,0.062152177,0.030293999,0.022331998,0.054419032,0.031577721,0.060919189,0.017136576,0.004312254,0.031183709,0.020860331,-0.019838214,0.951642901,0.945443273,0.952262864,0.951642901,0.959082455,1,NA,0.047737136,1,NA,0.642901426,NA,0.885926844,NA,0.13267204,NA,NA,0.006819591,1,0.3226
275,Cond83,0.45,1,0.6,0,30,80,1.5,0.4,PSMMA,0.301821233,0.306658313,0.000496149,0.10003515,-0.005267086,-0.020224593,0.008922105,0.005169368,-0.00117849,0.03144732,-0.008725506,-0.032975778,0.008922105,0.005169368,-0.011780762,0.843174132,0.026683016,0.026441277,0.054279109,0.028338367,0.049466453,0.027864498,0.027406688,0.057239247,0.0292871,0.049837083,0.044278441,0.036511493,0.054535496,0.033478771,0.007492562,0.957087126,0.933680104,0.951235371,0.962938882,0.917425228,1,1,NA,1,NA,NA,0.048764629,0.911573472,NA,0.297139142,NA,NA,0.043563069,1,0.3076
276,Cond84,0.45,1,0.6,0.3,30,80,1.5,0.4,PSMMA,0.300197265,0.363285925,0.110104234,0.100038466,-0.000551847,-0.03464028,0.022795994,0.013357024,-0.001055052,0.061349067,-0.00091914,-0.047676331,0.207040124,0.202054704,-0.010546458,1.68421925,0.027318018,0.027216132,0.059060115,0.029726265,0.050739313,0.027505479,0.027045522,0.058223933,0.028750937,0.04986032,0.006862194,-0.0062687,-0.014158147,-0.032810308,-0.017323723,0.945823928,0.895598194,0.922121896,0.937923251,0.772009029,1,1,NA,1,NA,0.650677201,NA,0.91027088,NA,0.536117381,NA,0.651805869,NA,1,0.3544
277,Cond85,0.9,1,0,0,30,80,1.5,0.4,PSMMA,-0.000484362,0.14241521,-0.000651298,0.045054283,-0.002583468,0.001743757,0.002507582,-0.000203308,-0.000313843,0.001109324,-0.002583468,0.00612209,0.002507582,-0.000203308,-0.006965887,0.043948731,0.027927654,0.020545257,0.056549923,0.03158226,0.065070853,0.029521009,0.022429929,0.057519511,0.031140464,0.066586615,0.057052971,0.091732703,0.017145707,-0.013988745,0.023294033,0.95603272,0.964212679,0.945807771,0.940695297,0.960122699,1,NA,0.04192229,1,NA,NA,0.055214724,0.312883436,NA,0.056237219,NA,NA,0.001022495,1,0.1956
278,Cond86,0.9,1,0,0.3,30,80,1.5,0.4,PSMMA,-0.000584694,0.142393343,0.072831555,0.045343225,0.000601471,-0.001672274,0.005146323,3.34901300882292e-05,0.000289039,0.009562793,0.000601471,-0.005872024,0.070660619,3.34901300882292e-05,0.006374464,0.386447933,0.028538404,0.020933272,0.055172067,0.030862023,0.06748049,0.029458047,0.022608714,0.057181876,0.030629078,0.065479971,0.032224727,0.080037267,0.036428007,-0.007547956,-0.029645888,0.960441582,0.960441582,0.958601656,0.954921803,0.952161914,1,NA,0.041398344,1,NA,0.288868445,NA,0.34774609,NA,0.076356946,NA,NA,0.000919963,1,0.2174
279,Cond87,0.9,1,0.6,0,30,80,1.5,0.4,PSMMA,0.14002006,0.142614708,-0.001202667,0.050986442,0.00197185,-0.005952038,0.005680881,0.001538764,-0.00066584,0.016511147,0.007041313,-0.020867545,0.005680881,0.001538764,-0.013059168,0.697072495,0.028777598,0.022799521,0.057409366,0.02862587,0.059905385,0.029365603,0.023874696,0.057888329,0.030686011,0.061887375,0.02043272,0.047157806,0.008342952,0.071967805,0.03308534,0.955301455,0.949064449,0.951143451,0.975051975,0.953222453,1,0.997920998,NA,1,NA,NA,0.046777547,0.386694387,NA,0.084199584,NA,NA,0.03014553,1,0.1924
280,Cond88,0.9,1,0.6,0.3,30,80,1.5,0.4,PSMMA,0.140566393,0.180754223,0.072477786,0.050911499,0.002537318,-0.010373875,0.011672758,0.003359903,0.000723684,0.035341837,0.009025335,-0.028696078,0.161052907,0.16489606,0.014214554,1.450200459,0.027330853,0.023051623,0.054679114,0.028557917,0.064954433,0.029086511,0.023842661,0.057445459,0.030094808,0.062484469,0.064237215,0.034315922,0.050592346,0.053816615,-0.038026098,0.958590308,0.948898678,0.955066079,0.964757709,0.927753304,1,0.996475771,NA,1,NA,0.336563877,NA,0.412334802,NA,0.157709251,NA,0.273127753,NA,1,0.227
281,Cond89,0.45,1,0,0,30,120,1.5,0.4,PSMMA,-0.003078815,0.306367141,-0.000933639,0.100104211,0.005335271,-0.006346124,-0.000474373,-0.000208021,-0.000509276,0.008625657,0.005335271,-0.010357057,-0.000474373,-0.000208021,-0.005087454,0.235101729,0.025307947,0.018640424,0.043652035,0.026176985,0.049816992,0.025509508,0.018519566,0.04464204,0.026876873,0.049743236,0.007964344,-0.006483657,0.022679467,0.026736767,-0.001480545,0.946399567,0.943151056,0.954520845,0.9561451,0.957769356,1,NA,0.048186248,1,NA,NA,0.047103411,0.935571197,NA,0.179750947,NA,NA,0,1,0.3694
